item,count,f
"PROCEEDINGS OF THE 20TH INTERNATIONAL JOINT CONFERENCE ON ARTIFICIAL INTELLIGENCE",8,4.23
"PROCEEDINGS OF THE 24TH ACM SIGKDD INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY & DATA MINING",8,4.23
"PROCEEDINGS OF THE 24TH INTERNATIONAL CONFERENCE ON WORLD WIDE WEB",8,4.23
"PROCEEDINGS OF THE 27TH ACM INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT",8,4.23
"EUROPEAN CONFERENCE ON PRINCIPLES OF DATA MINING AND KNOWLEDGE DISCOVERY",7,3.70
"IEEE TRANSACTIONS ON VISUALIZATION AND COMPUTER GRAPHICS",7,3.70
"J. AM. SOC. INF. SCI. TECHNOL.",7,3.70
"KNOWLEDGE ENGINEERING AND SEMANTIC WEB",7,3.70
"PROCEEDINGS OF THE 14TH INTERNATIONAL CONFERENCE ON WORLD WIDE WEB",7,3.70
"PROCEEDINGS OF THE 7TH ACM/IEEE-CS JOINT CONFERENCE ON DIGITAL LIBRARIES",7,3.70
"DIGITAL LIBRARIES",6,3.17
"ICDE",6,3.17
"INF. PROCESS. MANAG.",6,3.17
"INTERNATIONAL CONFERENCE ON THEORY AND PRACTICE OF DIGITAL LIBRARIES",6,3.17
"JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION",6,3.17
"MEDICAL REFERENCE SERVICES QUARTERLY",6,3.17
"MODERN INFORMATION RETRIEVAL",6,3.17
"NIPS",6,3.17
"PROCEEDINGS OF THE 28TH ACM INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT",6,3.17
"PROCEEDINGS OF THE 36TH INTERNATIONAL ACM SIGIR CONFERENCE ON RESEARCH AND DEVELOPMENT IN INFORMATION RETRIEVAL",6,3.17
"PROCEEDINGS OF THE 5TH ACM/IEEE JOINT CONFERENCE ON DIGITAL LIBRARIES",6,3.17
"PROCEEDINGS OF THE 6TH ACM/IEEE-CS JOINT CONFERENCE ON DIGITAL LIBRARIES",6,3.17
"PROCEEDINGS OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOGY",6,3.17
"PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES",6,3.17
"",5,2.65
"ACM COMPUTING SURVEYS",5,2.65
"ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS",5,2.65
"AMERICAN SOCIOLOGICAL REVIEW",5,2.65
"BMC BIOINFORMATICS",5,2.65
"IEEE INTELLIGENT SYSTEMS",5,2.65
"IEEE TRANS. KNOWL. DATA ENG",5,2.65
"INF. PROCESS. MANAGE.",5,2.65
"J BIOMED INFORM",5,2.65
"JASIST",5,2.65
"JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION",5,2.65
"KDD",5,2.65
"KNOWL. ENG. REV.",5,2.65
"KNOWLEDGE AND INFORMATION SYSTEMS",5,2.65
"LECTURE NOTES IN COMPUTER SCIENCE (INCLUDING SUBSERIES LECTURE NOTES IN ARTIFICIAL INTELLIGENCE AND LECTURE NOTES IN BIOINFORMATICS)",5,2.65
"LIBSVM: A LIBRARY FOR SUPPORT VECTOR MACHINES",5,2.65
"PROCEEDINGS OF THE 2009 ACM/IEEE JOINT CONFERENCE ON DIGITAL LIBRARIES",5,2.65
"PROCEEDINGS OF THE 2010 ACM/IEEE JOINT CONFERENCE ON DIGITAL LIBRARIES",5,2.65
"PROCEEDINGS OF THE 20TH ACM SIGKDD INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING",5,2.65
"PROCEEDINGS OF THE 22ND ACM SIGKDD INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING",5,2.65
"PROCEEDINGS OF THE 7TH SIAM INTERNATIONAL CONFERENCE ON DATA MINING",5,2.65
"PROCEEDINGS OF THE ACM SYMPOSIUM ON APPLIED COMPUTING",5,2.65
"PROCEEDINGS OF THE SIXTH SIAM INTERNATIONAL CONFERENCE ON DATA MINING",5,2.65
"SIAM REVIEW",5,2.65
"SOCIAL NETWORKS",5,2.65
"2007 IEEE 23RD INTERNATIONAL CONFERENCE ON DATA ENGINEERING",4,2.12
"ACM T KNOWL DISCOV D",4,2.12
"ACM TRANS KNOWL DISCOV DATA",4,2.12
"AMIA ANNU SYMP PROC",4,2.12
"CORR",4,2.12
"DATABASE",4,2.12
"INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT",4,2.12
"INTERNATIONAL CONFERENCE ON KNOWLEDGE ENGINEERING AND THE SEMANTIC WEB",4,2.12
"INTERNATIONAL SEMANTIC WEB CONFERENC",4,2.12
"J AM SOC INF SCI TEC",4,2.12
"J ASSOC INF SCI TECH",4,2.12
"J. DATA INF. QUAL.",4,2.12
"JIDM",4,2.12
"KNOWLEDGE ENGINEERING REVIEW",4,2.12
"NEURAL COMPUTING AND APPLICATIONS",4,2.12
"NEUROCOMPUTING",4,2.12
"PHYS. REV. E",4,2.12
"PREDICTIVE INFERENCE: AN INTRODUCTION",4,2.12
"PROCEEDINGS OF AAAI 2007 WORKSHOP ON INFORMATION INTEGRATION ON THE WEB",4,2.12
"PROCEEDINGS OF THE 10TH EUROPEAN CONFERENCE ON PRINCIPLES AND PRACTICE OF KNOWLEDGE DISCOVERY IN DATABASES",4,2.12
"PROCEEDINGS OF THE 15TH ACM/IEEE-CS JOINT CONFERENCE ON DIGITAL LIBRARIES",4,2.12
"PROCEEDINGS OF THE 2ND INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING",4,2.12
"PROCEEDINGS OF THE 5TH ACM/IEEE-CS JOINT CONFERENCE ON DIGITAL LIBRARIES (JCDL'05)",4,2.12
"PROCEEDINGS OF THE WORKSHOP ON LINK ANALYSIS",4,2.12
"QUANTITATIVE SCIENCE STUDIES",4,2.12
"RESEARCH EVALUATION",4,2.12
"SIGIR",4,2.12
"THE INFLUENCE OF TECHNOLOGY ON SOCIAL NETWORK ANALYSIS AND MINING",4,2.12
"WWW",4,2.12
"2018 IEEE INTERNATIONAL CONFERENCE ON WEB SERVICES (ICWS)",3,1.59
"ACM SIGMOD REC",3,1.59
"ACM SIGMOD REC.",3,1.59
"ADANA: ACTIVE NAME DISAMBIGUATION",3,1.59
"ANNU REV INFORM SCI",3,1.59
"ANNUAL MEETING OF THE CLASSIFICATION SOCIETY OF NORTH AMERICA",3,1.59
"ANNUAL REVIEW OF INFORMATION SCIENCE & TECHNOLOGY",3,1.59
"ARABIAN JOURNAL FOR SCIENCE AND ENGINEERING",3,1.59
"ARTIFICIAL INTELLIGENCE",3,1.59
"BMC MEDICAL INFORMATICS AND DECISION MAKING",3,1.59
"BUSINESS SURVEY METHODS",3,1.59
"CIKM",3,1.59
"COMPUTERS IN BIOLOGY AND MEDICINE",3,1.59
"EACL",3,1.59
"EFFICIENT ESTIMATION OF WORD REPRESENTATIONS IN VECTOR SPACE",3,1.59
"EFFICIENT NAME DISAMBIGUATION FOR LARGE-SCALE DATABASES",3,1.59
"ENTROPY",3,1.59
"IEEE T KNOWL DATA EN",3,1.59
"IEEE TRANS KNOWL DATA ENG",3,1.59
"IJCAI",3,1.59
"IN PROCEEDINGS OF THE 5TH ACM/IEEE JOINT CONFERENCE ON DIGITAL LIBRARIES",3,1.59
"INF. PROCESS. MANAG",3,1.59
"INFORM PROCESS MANAG",3,1.59
"INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND ITS APPLICATIONS",3,1.59
"J DATA INF QUAL",3,1.59
"J INFORMETR",3,1.59
"J. DATA AND INFORMATION QUALITY",3,1.59
"J. INF. SCI.",3,1.59
"J. INFORMETRICS",3,1.59
"JOURNAL OF CHEMINFORMATICS",3,1.59
"JOURNAL OF THE ASSOCIATION FOR INFORMATION SCIENCE AND TECHNOLOG",3,1.59
"PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS",3,1.59
"PROCEEDING OF THE 33RD INTERNATIONAL ACM SIGIR CONFERENCE ON RESEARCH AND DEVELOPMENT IN INFORMATION RETRIEVAL",3,1.59
"PROCEEDINGS OF THE 12TH ACM/IEEE-CS JOINT CONFERENCE ON DIGITAL LIBRARIES",3,1.59
"PROCEEDINGS OF THE 12TH EUROPEAN CONFERENCE ON RESEARCH AND ADVANCED TECHNOLOGY FOR DIGITAL LIBRARIES",3,1.59
"PROCEEDINGS OF THE 13TH ACM SIGKDD INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING",3,1.59
"PROCEEDINGS OF THE 25TH ACM INTERNATIONAL ON CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT",3,1.59
"PROCEEDINGS OF THE 4TH ACM/IEEE JOINT CONFERENCE ON DIGITAL LIBRARIES",3,1.59
"PROCEEDINGS OF THE 6TH IEEE INTERNATIONAL CONFERENCE ON DATA MINING",3,1.59
"PROCEEDINGS OF THE 7TH ACM/IEEE JOINT CONFERENCE ON DIGITAL LIBRARIES",3,1.59
"PROCEEDINGS OF THE AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE",3,1.59
"PROCEEDINGS OF THE EUROPEAN CONFERENCE ON RESEARCH AND ADVANCED TECHNOLOGY FOR DIGITAL LIBRARIES",3,1.59
"PROCEEDINGS OF THE FIFTH ACM/IEEE-CS JOINT CONFERENCE ON DIGITAL LIBRARIES",3,1.59
"PVLDB",3,1.59
"SCALING AUTHOR NAME DISAMBIGUATION WITH CNF BLOCKIN",3,1.59
"SCHOLARLY COMMUNICATION AND BIBLIOMETRICS",3,1.59
"SELF-ORGANIZING-MAPS WITH BIC FOR SPEAKER CLUSTERING",3,1.59
"SIGMOD REC.",3,1.59
"SIXTH INTERNATIONAL WORKSHOP ON INFORMATION INTEGRATION ON THE WEB (IIWEB-07",3,1.59
"SIXTH INTERNATIONAL WORKSHOP ON INFORMATION INTEGRATION ON THE WEB (IIWEB-07)",3,1.59
"SYNTHESIS LECTURES ON INFORMATION CONCEPTS",3,1.59
"TECHNICAL REPORT",3,1.59
" ALSO BY THE SAME AUTHOR: AKTIVEAUTHOR",2,1.06
" PP. 296-305. ",2,1.06
"2009 NINTH IEEE INTERNATIONAL CONFERENCE ON DATA MINING",2,1.06
"2017 IEEE INTERNATIONAL CONFERENCE ON DATA SCIENCE AND ADVANCED ANALYTICS (DSAA)",2,1.06
"2019 INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS (IJCNN)",2,1.06
"A BRIEF SURVEY OF AUTOMATIC METHODS FOR AUTHOR NAME DISAMBIGUATION",2,1.06
"A HIERARCHICAL NAIVE BAYES MIXTURE MODEL FOR NAME DISAMBIGUATION IN AUTHOR CITATIONS",2,1.06
"A MATHEMATICAL THEORY OF EVIDENCE",2,1.06
"A STRATEGY FOR REMOVING AMBIGUITY IN THE IDENTIFICATION OF THE AUTHORSHIP OF DIGITAL OBJECTS",2,1.06
"AAA",2,1.06
"AAAI",2,1.06
"ACIIDS 2013",2,1.06
"ACIIDS 2014. LNCS (LNAI)",2,1.06
"ACM",2,1.06
"ACM SIGKDD EXPLORATIONS NEWSLETTER",2,1.06
"ACM SIGMOD WORKSHOP ON INFORMATION QUALITY IN INFORMATION SYSTEMS",2,1.06
"ACM TKDD",2,1.06
"ACM TODS",2,1.06
"ACM TRANS. KNOWL. DISCOV. DATA (TKDD)",2,1.06
"ACM TRANSACTIONS ON KNOWLEDGE DISCOVERY FROM DAT",2,1.06
"AIP CONFERENCE PROCEEDINGS",2,1.06
"AMERICAN JOURNAL OF HUMAN GENETICS",2,1.06
"ANNU. REV. INF. SCI. TECHNOL.",2,1.06
"ARAB. J. SCI. ENG.",2,1.06
"ARXIV",2,1.06
"AUSTRALASIAN JOINT CONFERENCE ON ARTIFICIAL INTELLIGENCE",2,1.06
"AUTHOR NAME DISAMBIGUATION BY USING DEEP NEURAL NETWORK",2,1.06
"BIODATA MIN",2,1.06
"BULL SOC VAUDOISE SCI NAT",2,1.06
"CATALOGING & CLASSIFICATION QUARTERLY",2,1.06
"CELL STEM CELL",2,1.06
"CHAOS",2,1.06
"CITATION ANALYSIS IN RESEARCH EVALUATION",2,1.06
"CLASSIFICATION AND REGRESSION TREES",2,1.06
"CLIN J ONCOL NURS",2,1.06
"COLLABORATIVE SEARCH AND COMMUNITIES OF INTEREST: TRENDS IN KNOWLEDGE SHARING AND ASSESSMENT",2,1.06
"COMMUNICATION OF THE ACM",2,1.06
"COMPUTATIONAL AND MATHEMATICAL ORGANIZATION THEORY",2,1.06
"COMPUTATIONAL LINGUISTICS",2,1.06
"COMPUTER GRAPHICS FORUM",2,1.06
"COMPUTER SCIENCE",2,1.06
"CONGRESSUS NUMERANTIUM",2,1.06
"COVERAGE OF AUTHOR IDENTIFIERS IN WEB OF SCIENCE AND SCOPUS",2,1.06
"CVPR",2,1.06
"DATA ANALYSIS AND KNOWLEDGE DISCOVERY",2,1.06
"DATA MINING (ICDM)",2,1.06
"DATA MINING AND ANALYSIS: FUNDAMENTAL CONCEPTS AND ALGORITHMS",2,1.06
"DATA MINING: CONCEPTS AND TECHNIQUES",2,1.06
"DISTRIBUTED REPRESENTATIONS OF WORDS AND PHRASES AND THEIR COMPOSITIONALITY",2,1.06
"EDBT",2,1.06
"EPJ DATA SCI",2,1.06
"EPJ DATA SCIENC",2,1.06
"EPL",2,1.06
"EUROPEAN SCIENCE EDITING",2,1.06
"EXPERT SYST APPL",2,1.06
"EXPERT SYST. APPL.",2,1.06
"FRONTIERS IN RESEARCH METRICS AND ANALYTICS",2,1.06
"FRONTIERS OF COMPUTER SCIENCE IN CHINA",2,1.06
"HIGHER EDUCATION",2,1.06
"ICDM",2,1.06
"IEEE 25TH INTERNATIONAL CONFERENCE ON DATA ENGINEERING",2,1.06
"IEEE INTERNATIONAL CONFERENCE ON BIG DATA",2,1.06
"IEEE T VIS COMPUT GR",2,1.06
"IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE",2,1.06
"IIWEB",2,1.06
"IN 2011 IEEE 11TH INTERNATIONAL CONFERENCE ON DATA MINING (ICDM)",2,1.06
"IN PROCEEDINGS OF THE 24TH ACM SIGKDD INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY & DATA MINING",2,1.06
"IN PROCEEDINGS OF THE 7TH ACM/IEEE-CS JOINT CONFERENCE ON DIGITAL LIBRARIES",2,1.06
"IN PROCEEDINGS OF THE 9TH ACM/IEEE-CS JOINT CONFERENCE ON DIGITAL LIBRARIES",2,1.06
"INF. RETR",2,1.06
"INFORM RETRIEVAL J",2,1.06
"INFORMS JOURNAL ON COMPUTING",2,1.06
"INSIGHTS",2,1.06
"INT J CLIN PRACT",2,1.06
"INT. J. DIGIT. LIBR.",2,1.06
"INTERNATIONAL CONFERENCE ON DATABASE SYSTEMS FOR ADVANCED APPLICATIONS",2,1.06
"INTERNATIONAL CONFERENCE ON MACHINE LEARNING",2,1.06
"INTERNATIONAL CONFERENCE ON WEB-AGE INFORMATION MANAGEMENT",2,1.06
"INTERNATIONAL JOURNAL OF COMPUTER APPLICATIONS",2,1.06
"INTERNATIONAL JOURNAL OF U-AND E-SERVICE",2,1.06
"INTRODUCTION TO ALGORITHMS",2,1.06
"INTRODUCTION TO INFORMATION RETRIEVAL",2,1.06
"J AM MED INFORM ASSOC",2,1.06
"J AM SOC INF SCI TECHNOL",2,1.06
"J BIOMED DISCOV COLLAB",2,1.06
"J KOREAN MED SCI",2,1.06
"J MACH LEARN RES",2,1.06
"J. AMER. MED. INFORM. ASS.",2,1.06
"J. ASSOC. INF. SCI. TECHNOL",2,1.06
"J. ASSOC. INF. SCI. TECHNOL.",2,1.06
"J. BIG DATA",2,1.06
"J. BIOMED. DISCOV. COLLAB.",2,1.06
"J. DATA INF. QUAL. (JDIQ)",2,1.06
"J. MACH. LEARN. RES",2,1.06
"J. MACH. LEARN. RES.",2,1.06
"JCD",2,1.06
"JCDL 2009: PROCEEDINGS OF THE 2009 ACM/IEEE JOINT CONFERENCE ON DIGITAL LIBRARIES",2,1.06
"JOURNAL OF APPLIED ECONOMICS",2,1.06
"JOURNAL OF DOCUMENTATION",2,1.06
"JOURNAL OF HIGHER EDUCATION POLICY AND MANAGEMENT",2,1.06
"JOURNAL OF INFORMATION SCIENCE THEORY AND PRACTICE",2,1.06
"JOURNAL OF POLITICAL ECONOMY",2,1.06
"JOURNAL OF SOFTWARE",2,1.06
"JOURNAL OF STATISTICAL PLANNING AND INFERENCE",2,1.06
"JOURNAL OF STATISTICAL SOFTWARE",2,1.06
"JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE AND TECHNOLOG",2,1.06
"JOURNAL OF THE CHINA SOCIETY FOR SCIENTIFIC AND TECHNICAL INFORMATION",2,1.06
"JOURNAL OF THE ROYAL STATISTICAL SOCIETY. SERIES B (METHODOLOGICAL)",2,1.06
"KERAS",2,1.06
"KNOWL ENG REV",2,1.06
"KNOWL. ENG. REV",2,1.06
"KNOWL. INF. SYST.",2,1.06
"KNOWLEDGE AND DATA ENGINEERING",2,1.06
"KNOWLEDGE DISCOVERY IN DATABASES: PKDD 2006",2,1.06
"LECTURE NOTES IN COMPUTER SCIENCE",2,1.06
"LIBR PHILOS PRACT",2,1.06
"LIBRARY TRENDS",2,1.06
"LITERARY AND LINGUISTIC COMPUTING",2,1.06
"LNCS",2,1.06
"MACH LEARN",2,1.06
"MACHINE LEARNING AND KNOWLEDGE DISCOVERY IN DATABASES",2,1.06
"MAXWELL'S GUIDE TO AUTHORITY WORK",2,1.06
"NAME DISAMBIGUATION IN AUTHOR CITATIONS USING A K-WAY SPECTRAL CLUSTERING METHOD",2,1.06
"NAMED ENTITY DISAMBIGUATION USING DEEP LEARNING ON GRAPH",2,1.06
"NATL MED J INDIA",2,1.06
"NATURE NEWS",2,1.06
"NEURAL INFORMATION PROCESSING SYSTEMS",2,1.06
"NEW TECHNOLOGY OF LIBRARY AND INFORMATION SERVICE",2,1.06
"NIP",2,1.06
"NUCLEIC ACIDS RES.",2,1.06
"PACIFIC-ASIA CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING",2,1.06
"PAPER PRESENTED AT THE LIBRARY OF CONGRESS INTERNATIONAL SYMPOSIUM ON SCIENCE OF SCIENCE",2,1.06
"PATTERN RECOGNITION LETTERS",2,1.06
"PLOS ON",2,1.06
"PROC VLDB ENDOW",2,1.06
"PROC. VLDB ENDOW",2,1.06
"PROC. VLDB ENDOW.",2,1.06
"PROCEEDINGS - IEEE INTERNATIONAL CONFERENCE ON DATA MINING",2,1.06
"PROCEEDINGS OF 52ND ANNUAL MEETING OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS: SYSTEM DEMONSTRATIONS",2,1.06
"PROCEEDINGS OF AAAI 2007 WORKSHOP ON INFORMATION INTEGRATION ON THE WE",2,1.06
"PROCEEDINGS OF COMPSTAT'2010",2,1.06
"PROCEEDINGS OF EUROPEAN CONFERENCE ON DIGITAL LIBRARIES",2,1.06
"PROCEEDINGS OF JCD",2,1.06
"PROCEEDINGS OF JCDL",2,1.06
"PROCEEDINGS OF THE 18TH ACM/IEEE ON JOINT CONFERENCE ON DIGITAL LIBRARIES",2,1.06
"PROCEEDINGS OF THE 1993 ACM SIGMOD INTERNATIONAL CONFERENCE ON MANAGEMENT OF DATA",2,1.06
"PROCEEDINGS OF THE 1ST INTERNATIONAL CONFERENCE ON LANGUAGE RESOURCES AND EVALUATION",2,1.06
"PROCEEDINGS OF THE 2004 JOINT ACM/IEEE CONFERENCE ON DIGITAL LIBRARIES - JCDL '04",2,1.06
"PROCEEDINGS OF THE 2005 ACM SYMPOSIUM ON APPLIED COMPUTING. ACM",2,1.06
"PROCEEDINGS OF THE 2009 IEEE INTERNATIONAL CONFERENCE ON DATA ENGINEERING",2,1.06
"PROCEEDINGS OF THE 21TH ACM SIGKDD INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING",2,1.06
"PROCEEDINGS OF THE 23RD ACM SIGKDD INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING",2,1.06
"PROCEEDINGS OF THE 24TH ACM SIGKDD INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING",2,1.06
"PROCEEDINGS OF THE 2ND INTERNATIONAL WORKSHOP ON INFORMATION QUALITY IN INFORMATION SYSTEMS",2,1.06
"PROCEEDINGS OF THE 5TH ACM/IEEE-CS JOINT CONFERENCE ON DIGITAL LIBRARIES (JCDL '05)",2,1.06
"PROCEEDINGS OF THE ACM INTERNATIONAL CONFERENCE ON DIGITAL LIBRARIES",2,1.06
"PROCEEDINGS OF THE ACM SIGMOD INTERNATIONAL CONFERENCE ON MANAGEMENT OF DATA",2,1.06
"PROCEEDINGS OF THE ACM/IEEE JOINT CONFERENCE ON DIGITAL LIBRARIES(JCDL'09)",2,1.06
"PROCEEDINGS OF THE ACM/IEEE JOINT CONFERENCE ON DIGITAL LIBRARIES(JCDL'15)",2,1.06
"PROCEEDINGS OF THE ACM/IEEE-CS JOINT CONFERENCE ON DIGITAL LIBRARIES",2,1.06
"PROCEEDINGS OF THE EUROPEAN CONFERENCE ON PRINCIPLES AND PRACTICE OF KNOWLEDGE DISCOVERY IN DATABASES",2,1.06
"PROCEEDINGS OF THE FIFTH WORKSHOP ON BUILDING AND EVALUATING RESOURCES FOR BIOMEDICAL TEXT MINING",2,1.06
"PROCEEDINGS OF THE FOURTH ACM/IEEE-CS JOINT CONFERENCE ON DIGITAL LIBRARIES",2,1.06
"PROCEEDINGS OF THE IEEE 23RD INTERNATIONAL CONFERENCE ON DATA ENGINEERING",2,1.06
"PROCEEDINGS OF THE IEEE INTERNATIONAL CONFERENCE ON DATA ENGINEERING",2,1.06
"PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON THEORY AND PRACTICE OF DIGITAL LIBRARIES",2,1.06
"PROCEEDINGS OF THE JOINT ACM/IEEE CONFERENCE ON DIGITAL LIBRARIES",2,1.06
"PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES USA",2,1.06
"PROCEEDINGS OF THE SEVENTH CONFERENCE ON NATURAL LANGUAGE LEARNING AT HLT-NAACL 2003",2,1.06
"PROCEEDINGS OF THE SIGCHI CONFERENCE ON HUMAN FACTORS IN COMPUTING SYSTEMS",2,1.06
"PROCEEDINGS OF THE SIXTH ACM/IEEE-CS JOINT CONFERENCE ON DIGITAL LIBRARIES",2,1.06
"PROCEEDINGS OF THE SYMPOSIUM ON APPLIED COMPUTING",2,1.06
"PUBLIC CHOICE",2,1.06
"PUBLICATION MANUAL OF THE AMERICAN PSYCHOLOGICAL ASSOCIATION",2,1.06
"SCALING AUTHOR NAME DISAMBIGUATION WITH CNF BLOCKING",2,1.06
"SCIENTIFIC DATA",2,1.06
"SCIENTIFIC REPORTS",2,1.06
"SCIENTO-METRICS",2,1.06
"SCOPUS AUTHOR IDENTIFIER",2,1.06
"SD",2,1.06
"SDM",2,1.06
"SEMANTIC WEB",2,1.06
"SERIALS REVIEW",2,1.06
"SIAM J COMPUT",2,1.06
"SIAM J. COMPUT.",2,1.06
"SIAM JOURNAL ON COMPUTING",2,1.06
"SIAM NEWS",2,1.06
"SIGKDD",2,1.06
"SIGMOD",2,1.06
"SIXTH INTERNATIONAL WORKSHOP ON INFORMATION INTEGRATION ON THE WEB",2,1.06
"SOCIAL STUDIES OF SCIENCE",2,1.06
"STATISTICS IN MEDICINE",2,1.06
"STRING PROCESSING AND INFORMATION RETRIEVAL",2,1.06
"THE CHICAGO MANUAL OF STYLE",2,1.06
