item,count,f
"HIGHLY IMBALANCED DATA",1,0.53
"HOMONYMS",1,0.53
"HYBRID-SIMILARITY",1,0.53
"IDENTIFIERS",1,0.53
"IDENTITY UNCERTAINTY",1,0.53
"IMBALANCED TRAINING DATA",1,0.53
"INCREMENTAL AUTHOR NAME DISAMBIGUATION",1,0.53
"INCREMENTAL NEAREST CLUSTER",1,0.53
"INCREMENTAL UNSUBERVISED NAME DISAMBIGUATION",1,0.53
"INDUSTRIAL INTERNET OF THINGS",1,0.53
"INFORMATICS",1,0.53
"INFORMATION FUSION",1,0.53
"INFORMATIONAL RETRIEVAL",1,0.53
"INTELLIGENT ROBOTICS",1,0.53
"INTERACTIVE VISUALIZATION",1,0.53
"INTERDISCIPLINARITY",1,0.53
"KEYPHRASE EXTRACTION",1,0.53
"KOREAN PERSONAL NAMES",1,0.53
"LABEL PROPAGATION",1,0.53
"LAZY STRATEGIES",1,0.53
"LEVENSHTEIN DISTANCE",1,0.53
"LIBRARY LIAISONS",1,0.53
"LINEARITY",1,0.53
"LINK DISCOVERY",1,0.53
"LINKED DATA",1,0.53
"LINKED OPEN DATA",1,0.53
"LITERATURE DATABASE",1,0.53
"LOD",1,0.53
"MAPREDUCE FRAMEWORK",1,0.53
"MAXIMUM FLOW",1,0.53
"META-CONTENT",1,0.53
"META-PATH",1,0.53
"META-PATHS",1,0.53
"MICROSOFT ACADEMIC SEARCH",1,0.53
"MONTE CARLO SIMULATIONS",1,0.53
"MULTI-CLASSIFICATION",1,0.53
"MULTI-DIMENSIONAL",1,0.53
"MULTI-HOP NEIGHBORHOOD",1,0.53
"MULTIPLE STRATEGIES",1,0.53
"MUTUAL INFORMATION",1,0.53
"NAME DISAMBIGUATION PROBLEM",1,0.53
"NAME INDICES",1,0.53
"NAME-MATCHING",1,0.53
"NAMED ENTITY RECOGNITION",1,0.53
"NAMESAKE RESOLUTION",1,0.53
"NAMESAKES",1,0.53
"NATIVE SCRIPT",1,0.53
"NEGATIVE TRAINING DATA",1,0.53
"NETCLUS",1,0.53
"NETWORK ANALYSIS",1,0.53
"NEURAL NETWORKS",1,0.53
"NOVELTY",1,0.53
"ONTOLOGY",1,0.53
"OPEN RESEARCHERS AND CONTRIBUTORS ID",1,0.53
"OPEN SOURCE SOFTWARE",1,0.53
"OPTIMUM-PATH FOREST CLASSIFIER",1,0.53
"OUT-OF-DOMAIN EVALUATION",1,0.53
"PAIRWISE-F",1,0.53
"PARALLEL COMPUTING",1,0.53
"PARTIAL CLASSIFICATION EM",1,0.53
"PERFORMANCE",1,0.53
"PRECISION–RECALL",1,0.53
"PREDICTIVE MODELS",1,0.53
"PROBABILITIES",1,0.53
"PROBLEM DECOMPOSITION",1,0.53
"PROFILE",1,0.53
"PROGRESSIVE ENTITY RESOLUTION",1,0.53
"PRUNING STRATEGY",1,0.53
"PUBLICATION OEUVRE",1,0.53
"RANKING CONFIDENCE",1,0.53
"REFERENCE AUTHOR GRAPH",1,0.53
"REFERENCE STYLE",1,0.53
"REFERENCE TOPIC GRAPH",1,0.53
"REFERENCES",1,0.53
"RELATIONSHIP ANALYSIS",1,0.53
"RELEVANCE FEEDBACK",1,0.53
"RESEARCH EVALUATION",1,0.53
"RESEARCH GROUPS",1,0.53
"RESEARCHER",1,0.53
"RESEARCHER DATA",1,0.53
"RESEARCHGATE",1,0.53
"SAME NAME DISAMBIGUATION",1,0.53
"SCHOLARLY JOURNAL",1,0.53
"SCHOLARLY KNOWLEDGE GRAPH",1,0.53
"SCHOLARLY PUBLISHING",1,0.53
"SCIENCE OF SCIENCE",1,0.53
"SCIENCE POLICY AND RESEARCH ASSESSMENT",1,0.53
"SCIENTIFIC COLLABORATION NETWORKS",1,0.53
"SCIENTIFIC DATA REPOSITORIES",1,0.53
"SCIENTIFIC JOURNALS",1,0.53
"SCIENTIFIC MOBILITY",1,0.53
"SCIENTIFIC PUBLICATION",1,0.53
"SCOPUS",1,0.53
"SCORING FUNCTIONS",1,0.53
"SEARCH",1,0.53
"SEARCH ENGINE",1,0.53
"SELF-CITATIONS",1,0.53
"SELF-TRAINING AUTHOR NAME DISAMBIGUATION",1,0.53
"SELF-TUNING",1,0.53
"SEMANTIC FINGERPRINT",1,0.53
"SEMANTIC RECOGNITION",1,0.53
"SIMHASH",1,0.53
"SIMILARITY",1,0.53
"SIMILARITY CALCULATION FUNCTION",1,0.53
"SIMILARITY ESTIMATION",1,0.53
"SIMULATION",1,0.53
"SINGLE FEATURE",1,0.53
"SINGLE-LINKAGE CLUSTERING",1,0.53
"SNA",1,0.53
"SOCIAL NETWORK",1,0.53
"SOLE AUTHOR RESOLVER",1,0.53
"STRING MATCHING",1,0.53
"STRING SIMILARITY METRICS",1,0.53
"STRUCTURAL CLUSTERING",1,0.53
"STUDIES ON THE LEVEL OF INDIVIDUAL SCIENTISTS",1,0.53
"SUPPORT VECTOR MACHINES",1,0.53
"SYMONYM",1,0.53
"SYNONYM",1,0.53
"SYNTACTIC SIMILARITY",1,0.53
"SYNTHETIC GENERATOR",1,0.53
"TASK DESIGN",1,0.53
"TAXONOMY",1,0.53
"TECHNOLOGY TREND ANALYSIS",1,0.53
"TOPIC GRAPH",1,0.53
"TOPIC MODELS",1,0.53
"TRANSFER LEARNING",1,0.53
"TRIANGULATION",1,0.53
"UNCERTAINTY",1,0.53
"UNSUPERVISED DISAMBIGUATION APPROACH",1,0.53
"UNSUPERVISED MACHINE LEARNING APPROACH",1,0.53
"VARIATIONAL GRAPH AUTOENCODER",1,0.53
"VISUAL ANALYTICS",1,0.53
"VISUALIZATION SYSTEM",1,0.53
"WEB CORRELATION",1,0.53
"WEB INFORMATION",1,0.53
"WEB SERVICES",1,0.53
