item,count,f
"Karlsruhe Institute of Technology",1,0.51
"Karlsruhe Institute of Technology (KIT)",1,0.51
"Kassel",1,0.51
"Key Laboratory of Agricultural Big Data",1,0.51
"Key Laboratory of Rich-media Knowledge Organization and Service of Digital Publishing Content",1,0.51
"Korea Institute of Science and Technology Information",1,0.51
"Korea University",1,0.51
"Kuban State University",1,0.51
"Kyungsung University",1,0.51
"Laboratory for Studies of Research and Technology Transfer",1,0.51
"Laboratory of Intelligent Information System",1,0.51
"Laboratory of Software Engineering for Complex Systems",1,0.51
"Leiden University",1,0.51
"Lessingstr. 45",1,0.51
"Library of University of Electronic Science and Technology of China",1,0.51
"Linh Trung Ward",1,0.51
"Lnx Research LLC",1,0.51
"Lucca",1,0.51
"Ludwig-Maximilians-Universitat Munich",1,0.51
"Ludwig-Maximilians-University Munich",1,0.51
"Mathematics and Statistics "B. de Finetti"",1,0.51
"Media6Degrees",1,0.51
"Microsoft",1,0.51
"Miki-cho post office",1,0.51
"Millington",1,0.51
"Ministry of Agriculture and Rural Affairs",1,0.51
"Ministry of Science and Technology",1,0.51
"Monash University",1,0.51
"Monchebergstr. 17",1,0.51
"NCE/UFRJ",1,0.51
"Nagasaki University",1,0.51
"Nam-gu",1,0.51
"Nanjing University",1,0.51
"Nankai University",1,0.51
"Nanshan District",1,0.51
"National Center for Biotechnology Information",1,0.51
"National Information Processing Institute",1,0.51
"National Institute of Informatics",1,0.51
"National Institute of Technology",1,0.51
"National Institutes of Health",1,0.51
"National Taiwan University of Science and Technology",1,0.51
"National University of Defense Technology",1,0.51
"National University of Sciences and Technology",1,0.51
"Nawabshah",1,0.51
"New York",1,0.51
"No. 10",1,0.51
"No. 100",1,0.51
"No. 2",1,0.51
"Nordic Institute for Studies in Innovation",1,0.51
"North China University of Water Resources and Electric Power",1,0.51
"Northeastern University",1,0.51
"Northwestern University",1,0.51
"Novosibirsk State University",1,0.51
"One Microsoft Way",1,0.51
"Orange",1,0.51
"P. O. Box 7",1,0.51
"PRED Informatics",1,0.51
"Peking University",1,0.51
"Pennslyvania State University",1,0.51
"Peoples University of Medical and Health Sciences for Women",1,0.51
"Philadelphia",1,0.51
"Piazza San Francesco 19",1,0.51
"Piazzale Europa",1,0.51
"Pingleyuan",1,0.51
"Pohang University of Science and Technology (POSTECH)",1,0.51
"Porto",1,0.51
"Preston University",1,0.51
"Prosta 69",1,0.51
"Purdy Kresge Library",1,0.51
"Regional Information Center for Science and Technology",1,0.51
"Research and Education",1,0.51
"Richardson",1,0.51
"Roche Innovation Center",1,0.51
"Roche Pharmaceutical Research and Early Development",1,0.51
"Rua do Campo Alegre",1,0.51
"Russells Hall Hospital",1,0.51
"SAPPRFT",1,0.51
"San Fransisco",1,0.51
"Sangrok-Gu",1,0.51
"Schloss Dagstuhl LZI",1,0.51
"Schlossplatz 1",1,0.51
"School of Artificial Intelligence",1,0.51
"School of Chinese Language and Literature",1,0.51
"School of Computer Information",1,0.51
"School of Computer Science and Electronic Engineering",1,0.51
"School of Computer Science and Information Technology",1,0.51
"School of Cyber Security",1,0.51
"School of Data Science and Engineering",1,0.51
"School of Electronic",1,0.51
"School of Engineering and Science",1,0.51
"School of ITEE",1,0.51
"School of Informatics and Computing",1,0.51
"School of Information and Library Science",1,0.51
"School of Management",1,0.51
"School of Mathematical Sc. and Engg.",1,0.51
"School of Public Health",1,0.51
"School of Software Engineering",1,0.51
"Science Park Promotion Agency",1,0.51
"Science and Technology on Parallel and Distributed Processing Laboratory",1,0.51
"Seattle",1,0.51
"Seodaemun-Gu",1,0.51
"Seoul",1,0.51
"Shandong Normal University",1,0.51
"Shandong University",1,0.51
"Shanghai Institute of Microsystem and Information Technology",1,0.51
"ShanghaiTech University",1,0.51
"Shiffman Medical Library",1,0.51
"Sinchon-Dong",1,0.51
"Soochow University",1,0.51
"Soongsil University",1,0.51
"South Kazakhstan State Pharmaceutical Academy",1,0.51
"State Key Laboratory of Digital Publishing Technology",1,0.51
"State Key Laboratory of High Performance",1,0.51
"Sun Yat-sen University",1,0.51
"Swedish School of Library and Information Science (SSLIS)",1,0.51
"Swiss Institute of Bioinformatics",1,0.51
"Syracuse",1,0.51
"Syracuse University",1,0.51
"Tacoma",1,0.51
"Tercio Pacitti Institute of Computer Applications and Research",1,0.51
"Texas Advanced Computing Center",1,0.51
"The University of Manchester",1,0.51
"Tianjin",1,0.51
"Trieste",1,0.51
"UK)",1,0.51
"Ul. Nowowiejska 15/19",1,0.51
"Ul. Pawinskiego 5A blok D",1,0.51
"Univ. of Warsaw",1,0.51
"Universidad de Cuenca",1,0.51
"Universidade Do Porto",1,0.51
"Universidade Federal Do Rio Grande Do sul (UFRGS)",1,0.51
"UniversitAdegli Studi di Roma Tor Vergata",1,0.51
"Universitat Pompeu Fabra (UPF)",1,0.51
"University of Boras",1,0.51
"University of Brasilia",1,0.51
"University of Bremen",1,0.51
"University of Chicago",1,0.51
"University of Electronic Science and Technology of China",1,0.51
"University of Ferrara",1,0.51
"University of Illinois",1,0.51
"University of Illinois at Urbana - Champaign",1,0.51
"University of Information Technology",1,0.51
"University of Information Technology - Vietnam",1,0.51
"University of Kassel",1,0.51
"University of Manchester",1,0.51
"University of North Carolina at Chapel Hill",1,0.51
"University of Rome "Tor Vergata"",1,0.51
"University of Rome Tor Vergata",1,0.51
"University of Salerno",1,0.51
"University of Science and Technology (UST)",1,0.51
"University of Science and Technology of China",1,0.51
"University of Skovde",1,0.51
"University of Texas at Austin",1,0.51
"University of Texas at Dallas",1,0.51
"University of Trieste",1,0.51
"University of Warsaw",1,0.51
"Urbana",1,0.51
"Utad",1,0.51
"VIDI Labs",1,0.51
"Via Giovanni Paolo II",1,0.51
"Via del Politecnico 1",1,0.51
"Victoria University",1,0.51
"Voronezh State University",1,0.51
"Vrije Universiteit",1,0.51
"Warsaw",1,0.51
"Warsaw University of Technology",1,0.51
"Waseda University",1,0.51
"Wayne State University",1,0.51
"Wilhelminenhofstrasse 75A",1,0.51
"Xi'an Jiaotong University",1,0.51
"Xingke first street",1,0.51
"Xitucheng Road",1,0.51
"Yancheng",1,0.51
"Yuseong-gu",1,0.51
"Yusong-gu",1,0.51
"Zhejiang Lab",1,0.51
"Zhejiang University of Finance and Economics",1,0.51
"Zhongkai University of Agriculture and Engineering",1,0.51
"Zurich",1,0.51
