item,count,f
"FEATURE SETS",2,1.02
"FORECASTING",2,1.02
"FORESTRY",2,1.02
"FUSION FEATURES",2,1.02
"GENETIC PROGRAMMING",2,1.02
"GOLD STANDARD",2,1.02
"GOLD STANDARDS",2,1.02
"HARD PROBLEMS",2,1.02
"HEALTH CARE ORGANIZATION",2,1.02
"HETEROGENEOUS NETWORKS",2,1.02
"HIERARCHICAL CLUSTERING",2,1.02
"HUMANS",2,1.02
"INFORMATION STORAGE AND RETRIEVAL",2,1.02
"INTERACTIVE COMPUTER SYSTEMS",2,1.02
"LABELED DATA",2,1.02
"LARGE-SCALES",2,1.02
"LEARN+",2,1.02
"LEARNING ALGORITHMS",2,1.02
"LEARNING APPROACH",2,1.02
"LEVENSHTEIN DISTANCE",2,1.02
"LIBRARIES",2,1.02
"LOUVAIN METHOD",2,1.02
"MATHEMATICAL MODELS",2,1.02
"MICROSOFT",2,1.02
"MULTIPLE FEATURES",2,1.02
"NAME DISAMBIGUATIONS",2,1.02
"NETWORK REPRESENTATION",2,1.02
"PERFORMANCE GAIN",2,1.02
"PERSONAL INFORMATION",2,1.02
"POSTPROCESSING ALGORITHMS",2,1.02
"PRECISION AND RECALL",2,1.02
"PROBABILISTIC MODELING",2,1.02
"PROCEDURES",2,1.02
"PRODUCTIVITY",2,1.02
"QUERY PROCESSING",2,1.02
"RANDOM FOREST CLASSIFIER",2,1.02
"REAL-WORLD SCENARIO",2,1.02
"RECORD LINKAGE",2,1.02
"RELATION INFORMATION",2,1.02
"RELIABILITY ANALYSIS",2,1.02
"RESEARCH FIELDS",2,1.02
"RESEARCH INTERESTS",2,1.02
"SCIENTIFIC COLLABORATION",2,1.02
"SCIENTIFIC COMMUNITY",2,1.02
"SCIENTIFIC PAPERS",2,1.02
"SCIENTIFIC PUBLICATIONS",2,1.02
"SCIENTIFIC RESEARCHES",2,1.02
"SCIENTOMETRICS",2,1.02
"SEMANTIC EMBEDDING",2,1.02
"SIMILARITY ESTIMATION",2,1.02
"SIMILARITY MEASURE",2,1.02
"SIMILARITY METRICS",2,1.02
"SIMULATION",2,1.02
"SOCIAL SCIENCES COMPUTING",2,1.02
"SOFTWARE ENGINEERING",2,1.02
"STEM CELL RESEARCH",2,1.02
"STEM CELLS",2,1.02
"STRING MATCHING",2,1.02
"STRUCTURE INFORMATION",2,1.02
"SUPERVISED METHODS",2,1.02
"SUPPORT VECTOR MACHINES",2,1.02
"SURVEYS",2,1.02
"SYSTEMATIC REVIEW",2,1.02
"TECHNICAL WRITING",2,1.02
"TRAINING DATA",2,1.02
"VECTOR SPACE MODELS",2,1.02
"VISUAL ANALYTICS SYSTEMS",2,1.02
"WEB SEARCHES",2,1.02
"WEBSITES",2,1.02
"WIKIPEDIA",2,1.02
"WORD EMBEDDING",2,1.02
"ABSTRACT LEVELS",1,0.51
"ACADEMIC COMMUNITIES",1,0.51
"ACADEMIC RESEARCH",1,0.51
"ACADEMIC SOCIAL NETWORK",1,0.51
"ACCESS ATTRIBUTES",1,0.51
"ACCURACY LEVEL",1,0.51
"ACCURACY OF INFORMATION",1,0.51
"ACTIVE METHOD",1,0.51
"ACTIVE SAMPLING",1,0.51
"ADAPTIVE SYSTEMS",1,0.51
"ADJACENCY MATRIX",1,0.51
"ADVANCED ANALYTICS",1,0.51
"AFFINITY PROPAGATION",1,0.51
"AFFINITY PROPAGATION CLUSTERING",1,0.51
"AGGLOMERATIVE ALGORITHM",1,0.51
"AGGLOMERATIVE CLUSTERING ALGORITHM",1,0.51
"AGGLOMERATIVE HIERARCHICAL CLUSTERING",1,0.51
"ALGORITHMIC APPROACH",1,0.51
"ALL OPEN ACCESS, GOLD, GREEN",1,0.51
"ALL OPEN ACCESS, HYBRID GOLD, GREEN",1,0.51
"ALUMINUM",1,0.51
"AMBIGUITY RESOLUTION",1,0.51
"AMOUNT OF INFORMATION",1,0.51
"ANALYTICAL REASONING",1,0.51
"ANNOTATION",1,0.51
"ANSWER SET",1,0.51
"AP CLUSTERING",1,0.51
"AP-CLUSTERING",1,0.51
"APPLICATION PROGRAMMING INTERFACES (API)",1,0.51
"APPLICATION PROGRAMS",1,0.51
"ASSOCIATIVE METHOD",1,0.51
"ATTENTION",1,0.51
"ATTRIBUTE-BASED",1,0.51
"AUTHOR CLUSTERING",1,0.51
"AUTHOR MATCHING",1,0.51
"AUTHORITY CONTROLS",1,0.51
"AUTHORSHIP RECOGNITION",1,0.51
"AUTOMATIC ACQUISITION",1,0.51
"AUTOMATIC ALGORITHMS",1,0.51
"AUTOMATIC DETECTION",1,0.51
"AUTOMATIC EXTRACTION",1,0.51
"AUTOMATIC PROCESSING",1,0.51
"AUTOMATICALLY GENERATED",1,0.51
"AUXILIARY INFORMATION",1,0.51
"BACKPROPAGATION ALGORITHMS",1,0.51
"BELONG TO",1,0.51
"BENCHMARK TESTING",1,0.51
"BERT LANGUAGE MODEL",1,0.51
"BIBLIOGRAPHIC CITATION",1,0.51
"BIBLIOGRAPHIC CITATIONS",1,0.51
"BIBLIOGRAPHIC REFERENCES",1,0.51
"BIBLIOGRAPHICAL DATUM",1,0.51
"BIBLIOMETRICS ANALYSIS",1,0.51
"BIO-INFORMATICS",1,0.51
"BIOMEDICAL DOMAIN",1,0.51
"BIOMEDICAL ENGINEERING",1,0.51
"BIOMEDICAL LITERATURE",1,0.51
"BIOMEDICAL RESEARCH",1,0.51
"BIOMEDICINE",1,0.51
"BLOCKING",1,0.51
"BLOCKING METHOD",1,0.51
"BLOCKINGS",1,0.51
"BODY OF KNOWLEDGE",1,0.51
"BOOSTED DECISION TREES",1,0.51
"BOOTSTRAPPING METHOD",1,0.51
"BOTTOM-UP FASHION",1,0.51
"BRAIN BLOOD VESSEL",1,0.51
"CALCULATION",1,0.51
"CANCER RESEARCH",1,0.51
"CARDINALITIES",1,0.51
"CARDIOVASCULAR PHYSIOLOGICAL PHENOMENA",1,0.51
"CARDIOVASCULAR SYSTEM",1,0.51
"CATEGORICAL FEATURES",1,0.51
"CATEGORY UTILITY",1,0.51
"CELL CULTURE",1,0.51
"CEREBROVASCULAR CIRCULATION",1,0.51
"CHARACTER RECOGNITION",1,0.51
"CHINESE CHARACTERS",1,0.51
"CITATION CLUSTERING",1,0.51
"CITATION DATA",1,0.51
"CITATION GRAPHS",1,0.51
"CITESEER",1,0.51
"CLASSIFICATION CODES",1,0.51
"CLASSIFICATION MODELS",1,0.51
"CLASSIFICATION SCHEME",1,0.51
"CLASSIFICATION SYSTEM",1,0.51
"CLASSIFIERS",1,0.51
"CLEANING",1,0.51
"CLEANING PROCESS",1,0.51
"CLEANING PROCESSES",1,0.51
"CLINICAL RESEARCH",1,0.51
"CLUSTERING PROCEDURE",1,0.51
"CLUSTERING PROCESS",1,0.51
"CLUSTERING RESULTS",1,0.51
"CLUSTERING STRATEGY",1,0.51
"CLUSTERING TECHNIQUES",1,0.51
"CLUSTERING-BASED",1,0.51
"CO-AUTHORSHIP",1,0.51
"CO-AUTHORSHIP GRAPHS",1,0.51
"CO-AUTHORSHIPS",1,0.51
"CO-CITATION ANALYSIS",1,0.51
"COAUTHOR GRAPHS",1,0.51
"COBALT",1,0.51
"COBALT COMPOUNDS",1,0.51
"COHERENT BODY",1,0.51
"COLLABORATION NETWORK",1,0.51
"COMBINING CLASSIFIERS",1,0.51
"COMMON FEATURES",1,0.51
"COMPARATIVE ANALYSIS",1,0.51
"COMPETING MODELS",1,0.51
"COMPLEX PROBLEMS",1,0.51
"COMPUTATION LOADS",1,0.51
"COMPUTATION THEORY",1,0.51
"COMPUTATION TIME",1,0.51
"COMPUTATIONAL EFFICIENCY",1,0.51
"COMPUTATIONAL LINGUISTICS",1,0.51
"COMPUTER NETWORKS",1,0.51
"COMPUTER PROGRAMING",1,0.51
"COMPUTER SCIENCE",1,0.51
"COMPUTER SOFTWARE",1,0.51
"COMPUTER SOFTWARE SELECTION AND EVALUATION",1,0.51
"COMPUTER TECHNOLOGY",1,0.51
"COMPUTING CLUSTERS",1,0.51
"CONFIDENCE SCORE",1,0.51
"CONTENT QUALITIES",1,0.51
"CONTEXT",1,0.51
"CONTINUOUS PROCESS",1,0.51
"CONTROL PROCEDURES",1,0.51
"CONTROLLED STUDY",1,0.51
"CONVOLUTIONAL NETWORKS",1,0.51
"CONVOLUTIONAL NEURAL NETWORK",1,0.51
"CONVOLUTIONAL NEURAL NETWORKS",1,0.51
"COOPERATIVE RELATIONSHIPS",1,0.51
"COREFERENCE",1,0.51
"CORRELATION MEASURES",1,0.51
"CORRELATION METHODS",1,0.51
"COST EFFECTIVENESS",1,0.51
"COST-SENSITIVE",1,0.51
"COST-SENSITIVE DEEP NEURAL NETWORK",1,0.51
"CRITICAL PROBLEMS",1,0.51
"CRITICAL TASKS",1,0.51
"CROSS LANGUAGES",1,0.51
"CURRENT TRENDS",1,0.51
"CURRICULA",1,0.51
"CYBERNETICS",1,0.51
"CYCLE DETECTION",1,0.51
"DATA ANALYSIS",1,0.51
"DATA COMMUNICATION SYSTEMS",1,0.51
"DATA COMPLETENESS",1,0.51
"DATA ENVIRONMENT",1,0.51
"DATA INTEGRATIONS",1,0.51
"DATA MINING MODELS",1,0.51
"DATA PREPROCESSING",1,0.51
"DATA PRIVACY",1,0.51
"DATA PROCESSING",1,0.51
"DATA REPOSITORIES",1,0.51
"DATA SCIENCE",1,0.51
"DATA SOURCE",1,0.51
"DATA STRUCTURES",1,0.51
"DATA TYPE",1,0.51
"DATA VISUALIZATION",1,0.51
"DATA-SOURCES",1,0.51
"DATABASE INTEGRATION",1,0.51
"DBSCAN",1,0.51
"DECENTRALIZED GENERATION",1,0.51
"DEEP WEB",1,0.51
"DEGREE DISTRIBUTIONS",1,0.51
"DEGREE OF CONFIDENCE",1,0.51
"DEGREE OF SIMILARITY",1,0.51
"DENSITY-BASED CLUSTERING ALGORITHMS",1,0.51
"DEPENDENT VARIABLES",1,0.51
"DESCRIPTORS",1,0.51
"DEVELOPING COUNTRY",1,0.51
"DEVELOPING SOLUTIONS",1,0.51
"DIFFERENT STAGES",1,0.51
"DIGITAL ARITHMETIC",1,0.51
"DIGITAL LIBRARY APPLICATIONS",1,0.51
"DIGITAL LIBRARY COLLECTIONS",1,0.51
"DIGITAL LIBRARY SERVICES",1,0.51
"DIGITAL REPOSITORY",1,0.51
"DIGITAL STORAGE",1,0.51
"DISCRIMINATIVE TRAINING",1,0.51
"DOCUMENT INDEXING",1,0.51
"DOCUMENT RETRIEVAL",1,0.51
"DOMAIN ADAPTATION",1,0.51
"DUAL CHANNEL",1,0.51
"DYNAMIC GRAPH",1,0.51
"DYNAMIC GRAPH EMBEDDING",1,0.51
"E-LEARNING",1,0.51
"EFFECTIVE APPROACHES",1,0.51
"EFFECTIVE SOLUTION",1,0.51
"ELECTRIC NETWORK ANALYSIS",1,0.51
"ELECTRONIC DATA",1,0.51
"ELECTRONIC MAIL",1,0.51
"EMBEDDING",1,0.51
"EMBEDDING METHOD",1,0.51
"ENCODING (SYMBOLS)",1,0.51
"ENERGY CONSERVATION",1,0.51
"ENGINEERING AND TECHNOLOGY",1,0.51
"ENSEMBLE ALGORITHMS",1,0.51
"ENSEMBLE CLASSIFIERS",1,0.51
"ENTITY DETECTION",1,0.51
"ENTITY IDENTIFICATION",1,0.51
"ENTITY LINKAGE",1,0.51
"ENTITY LINKING",1,0.51
"ENTITY MATCHING",1,0.51
"ENTITY RELATIONSHIP GRAPHS",1,0.51
"ENTITY RESOLUTION",1,0.51
"ENTITY RESOLUTIONS",1,0.51
"ENVIRONMENTAL SCIENCE",1,0.51
"ETHNIC GROUP",1,0.51
"ETHNICITY",1,0.51
"EUCLIDEAN DISTANCE",1,0.51
"EVALUATION AND ASSESSMENT",1,0.51
"EVALUATION EXPERIMENTS",1,0.51
"EVALUATION METRICS",1,0.51
"EVALUATION PARAMETERS",1,0.51
"EVALUATION RESULTS",1,0.51
"EXPANDABILITY",1,0.51
"EXPLORATORY ENTITY LINKING",1,0.51
"EXTERNAL COMPONENTS",1,0.51
"F MEASURE",1,0.51
"FEASIBILITY STUDY",1,0.51
"FEATURE DISTRIBUTION",1,0.51
"FEATURE EXTRACTION METHODS",1,0.51
"FEATURE INFORMATION",1,0.51
"FEATURE LEARNING",1,0.51
"FEATURE LEARNING (MACHINE LEARNING)",1,0.51
"FEATURE NODES",1,0.51
"FEATURE SELECTION",1,0.51
"FEATURE SIMILARITIES",1,0.51
"FEATURE WEIGHT",1,0.51
"FEATURE-BASED",1,0.51
"FEATURES SETS",1,0.51
"FEEDBACK",1,0.51
"FIELD MAPPING",1,0.51
"FINANCE",1,0.51
"FINGERPRINT TECHNIQUES",1,0.51
"FLOW OF SOLIDS",1,0.51
"FLUORINE CONTAINING POLYMERS",1,0.51
"FORMAL CONCEPT ANALYSIS",1,0.51
"FULL VOLUME",1,0.51
"FUSION REACTIONS",1,0.51
"FUTURE RESEARCH DIRECTIONS",1,0.51
"GENERAL RESEARCH QUESTIONS",1,0.51
"GENERAL SYSTEMS",1,0.51
"GENETIC ENGINEERING",1,0.51
"GESESE",1,0.51
"GOLD",1,0.51
"GOOGLE SCHOLAR",1,0.51
"GRADUATE PROGRAM",1,0.51
"GRAPH ANALYSIS",1,0.51
"GRAPH ATTENTION NETWORK",1,0.51
"GRAPH CONVOLUTION NETWORK",1,0.51
"GRAPH CONVOLUTIONAL NETWORK",1,0.51
"GRAPH EMBEDDINGS",1,0.51
"GRAPH NETWORKS",1,0.51
"GRAPH NEURAL NETWORKS",1,0.51
"GRAPH-BASED",1,0.51
"GROUPING ALGORITHMS",1,0.51
"GYNECOLOGY",1,0.51
"H INDICES",1,0.51
"HEADING LABELS",1,0.51
"HETEROGENEOUS ACADEMIC NETWORK",1,0.51
"HETEROGENEOUS GRAPH",1,0.51
"HETEROGENEOUS GRAPH NETWORK",1,0.51
"HEURISTIC APPROACH",1,0.51
"HEURISTIC RULES",1,0.51
"HEURISTIC-BASED CLUSTERING",1,0.51
"HEURISTICS",1,0.51
"HEURISTICS RULES",1,0.51
"HIDDEN VARIABLE",1,0.51
"HIERARCHICAL AGGLOMERATIVE CLUSTERING",1,0.51
"HIERARCHICAL CLUSTERING ALGORITHMS",1,0.51
"HIERARCHICAL CLUSTERING METHODS",1,0.51
"HIGH PROBABILITY",1,0.51
"HIGH QUALITY",1,0.51
"HIGH-LEVEL DEGREE",1,0.51
"HIGH-ORDER",1,0.51
"HIGHER-ORDER",1,0.51
"HIGHLY ACCURATE",1,0.51
"HIGHLY IMBALANCED DATA",1,0.51
"HOMONYM RESOLVER",1,0.51
"HOMONYMS",1,0.51
"HYBRID METHOD",1,0.51
"HYBRID-SIMILARITY",1,0.51
"HYPER-PARAMETER",1,0.51
"HYPOTHESIS SPACE",1,0.51
"IMBALANCED DATA",1,0.51
"IMBALANCED DATASET",1,0.51
"IMPROVING PERFORMANCE",1,0.51
"INCREMENTAL LEARNING",1,0.51
"INCREMENTAL METHOD",1,0.51
"INCREMENTAL SOLUTIONS",1,0.51
"INDEXING (OF INFORMATION)",1,0.51
"INDIVIDUAL MODELS",1,0.51
"INDIVIDUAL PRODUCTIVITY",1,0.51
"INFORMATION INTEGRATION",1,0.51
"INFORMATION NETWORKS",1,0.51
"INFORMATION PROCESSING",1,0.51
"INFORMATION QUALITY",1,0.51
"INFORMATION QUALITY (IQ)",1,0.51
"INFORMATION SCIENCE",1,0.51
"INFORMATION SERVICE PLATFORMS",1,0.51
"INFORMATIONAL RETRIEVAL",1,0.51
"INSTITUTIONAL REPOSITORIES",1,0.51
"INTEGRATION",1,0.51
"INTELLECTUAL STRUCTURES",1,0.51
"INTELLIGENT AGENTS",1,0.51
"INTELLIGENT ALGORITHMS",1,0.51
"INTELLIGENT ROBOTICS",1,0.51
"INTELLIGENT ROBOTS",1,0.51
"INTELLIGENT SYSTEMS",1,0.51
"INTERACTIVE INFORMATIONS",1,0.51
"INTERACTIVE VISUALIZATION TOOL",1,0.51
"INTERACTIVE VISUALIZATIONS",1,0.51
"INTERNET",1,0.51
"INTERNET OF THINGS",1,0.51
"INVERSE DOCUMENT FREQUENCY",1,0.51
"ITERATIVE ALGORITHM",1,0.51
"JACCARD COEFFICIENTS",1,0.51
"JACCARD SIMILARITY COEFFICIENTS",1,0.51
"JOURNAL DESCRIPTOR",1,0.51
"JOURNAL SIMILARITY METRICS",1,0.51
"JOURNAL TITLES",1,0.51
"K NEAREST NEIGHBOR (KNN)",1,0.51
"KEY FEATURE",1,0.51
"KEYPHRASE EXTRACTION",1,0.51
"KNOWLEDGE BASE",1,0.51
"KNOWLEDGE BASED SYSTEMS",1,0.51
"KNOWLEDGE BASES",1,0.51
"LABELED TRAINING DATA",1,0.51
"LABELING",1,0.51
"LANGUAGE MODEL",1,0.51
"LARGE AMOUNTS OF DATA",1,0.51
"LARGE DATASETS",1,0.51
"LARGE SCALE SYSTEMS",1,0.51
"LARGE-SCALE DATABASE",1,0.51
"LARGE-SCALE RESEARCH",1,0.51
"LARGE-SCALE TRAINING SETS",1,0.51
"LATENT VARIABLE MODELING",1,0.51
"LATENT VARIABLE MODELS",1,0.51
"LATTICE-BASED",1,0.51
"LAZY STRATEGIES",1,0.51
"LEARNING METHODS",1,0.51
"LEARNING PROCESS",1,0.51
"LEARNING SEMANTICS",1,0.51
"LEARNING TECHNIQUES",1,0.51
"LIBRARIES, MEDICAL",1,0.51
"LIBRARY CATALOGUES",1,0.51
"LIFE CYCLE",1,0.51
"LIFE-SCIENCES",1,0.51
"LIKELIHOOD RATIOS",1,0.51
"LIMITED INFORMATION",1,0.51
"LINEAR SUPPORT VECTOR MACHINES",1,0.51
"LINEARITY",1,0.51
"LINGUISTICS",1,0.51
"LINK DISCOVERY",1,0.51
"LINKED DATA",1,0.51
"LITERATURE RETRIEVAL",1,0.51
"LITERATURE SEARCH",1,0.51
"LOGISTIC REGRESSION",1,0.51
"LOGISTIC REGRESSION CLASSIFIER",1,0.51
"LOGISTIC REGRESSION MODELING",1,0.51
"LONGITUDINAL ANALYSIS",1,0.51
"LOW-DIMENSIONAL SPACES",1,0.51
"MACHINE LEARNING CLASSIFICATION",1,0.51
"MACHINE LEARNING METHODS",1,0.51
"MACHINE LEARNING TECHNIQUES",1,0.51
"MANUAL LABELING",1,0.51
"MAPPING",1,0.51
"MAPREDUCE FRAMEWORKS",1,0.51
"MATCHING CLASSIFICATION",1,0.51
"MATCHINGS",1,0.51
"MATHEMATICAL COMPUTING",1,0.51
"MATRIX ALGEBRA",1,0.51
"MAXIMUM FLOWS",1,0.51
"MAXIMUM LIKELIHOOD ESTIMATION",1,0.51
"MEDICAL LITERATURE",1,0.51
"MEDICAL SUBJECT HEADINGS (MESH)",1,0.51
"MEDLINE DATABASE",1,0.51
"MESH HEADING",1,0.51
"META INFORMATION",1,0.51
"META-PATHS",1,0.51
"METADATA INFORMATION",1,0.51
"METHODOLOGICAL ASPECTS",1,0.51
"MINING",1,0.51
"MIXTURES",1,0.51
"MOBILITY ANALYSIS",1,0.51
"MODEL IMPLEMENTATION",1,0.51
"MODEL RE-USE",1,0.51
"MODEL SHARING",1,0.51
"MODELS",1,0.51
"MONTE CARLO METHODS",1,0.51
"MULTI DIMENSIONAL",1,0.51
"MULTI-HOP NEIGHBORHOOD",1,0.51
"MULTI-HOPS",1,0.51
"MULTI-STRATEGIC",1,0.51
"MULTIPLE DATA SETS",1,0.51
"MULTIPLE ITERATIONS",1,0.51
"MULTIPLE STRATEGY",1,0.51
"NAME AMBIGUITY",1,0.51
"NAME INDICES",1,0.51
"NAME MATCHING",1,0.51
"NAME SEARCH",1,0.51
"NAMED ENTITIES",1,0.51
"NAMED ENTITY DISAMBIGUATIONS",1,0.51
"NAMED ENTITY RECOGNITION",1,0.51
"NAMESAKES",1,0.51
"NATIONAL INSTITUTES OF HEALTH",1,0.51
"NATURAL DISTRIBUTION",1,0.51
"NATURAL LANGUAGE PROCESSING",1,0.51
"NEIGHBORHOOD INFORMATION",1,0.51
"NEIGHBOURHOOD",1,0.51
"NET EFFECTS",1,0.51
"NETCLUS",1,0.51
"NETWORK ARCHITECTURE",1,0.51
"NETWORK CLUSTERING",1,0.51
"NETWORK EVOLUTION",1,0.51
"NETWORK FUNCTION VIRTUALIZATION",1,0.51
"NETWORK GRAPH",1,0.51
"NETWORK MAXIMUM FLOWS",1,0.51
"NETWORK PARAMETERS",1,0.51
"NETWORK PROPERTIES",1,0.51
"NETWORK-BASED",1,0.51
"NEURAL NETWORK MODEL",1,0.51
"NEURAL-NETWORKS",1,0.51
"NEW APPROACHES",1,0.51
"NOCV2",1,0.51
"NON-PARAMETRIC",1,0.51
"NORMALISATION",1,0.51
"NOVEL ALGORITHM",1,0.51
"NUMBER OF CLUSTERS",1,0.51
"NURSING",1,0.51
"OBSTETRICS",1,0.51
"ON-MACHINES",1,0.51
"ONLINE SYSTEMS",1,0.51
"ONTOLOGY",1,0.51
"ONTOLOGY-BASED",1,0.51
"OPEN SOURCE SOFTWARE",1,0.51
"OPEN SYSTEMS",1,0.51
"OPEN-SOURCE",1,0.51
"OPTIMUM-PATH FORESTS",1,0.51
"OUT-OF-DOMAIN EVALUATION",1,0.51
"PAIRWISE CLASSIFICATION",1,0.51
"PAKISTAN",1,0.51
"PAPER",1,0.51
"PARALLEL COM- PUTING",1,0.51
"PARALLEL EXECUTION TIME",1,0.51
"PARALLEL PROCESSING SYSTEMS",1,0.51
"PARALLELIZATIONS",1,0.51
"PARAMETRIZATIONS",1,0.51
"PARTIAL CLASSIFICATIONS",1,0.51
"PATENTS AND INVENTIONS",1,0.51
"PATTERN MATCHING",1,0.51
"PDF DOCUMENT",1,0.51
"PERFORMANCE ENHANCEMENTS",1,0.51
"PERSON NAME DISAMBIGUATIONS",1,0.51
"PERSON-NAME QUERIES",1,0.51
"PERSONNEL",1,0.51
"PETROLEUM RESERVOIR EVALUATION",1,0.51
"PHARMACY",1,0.51
"PHYSICS",1,0.51
"POLICY IMPLICATIONS",1,0.51
"POPULARITY DISTRIBUTION",1,0.51
"POST PROCESSING",1,0.51
"POSTPROCESSING METHODS",1,0.51
"POTENTIAL COLLABORATORS",1,0.51
