item,count,f
"KNOWLEDGE MANAGEMENT",3,1.42
"LARGE DATASET",3,1.42
"LIBRARY",3,1.42
"NAMES",3,1.42
"NEGATIVE SAMPLES",3,1.42
"PAIR-WISE COMPARISON",3,1.42
"PERIODICALS AS TOPIC",3,1.42
"PRODUCTIVITY",3,1.42
"RESEARCH FIELDS",3,1.42
"SCIENTIFIC LITERATURE",3,1.42
"STATE OF THE ART",3,1.42
"STRUCTURAL CLUSTERING",3,1.42
"TRAINING SETS",3,1.42
"UNIQUE IDENTIFIERS",3,1.42
"UNSUPERVISED APPROACHES",3,1.42
"USER INTERFACES",3,1.42
"VISUALIZATION",3,1.42
"'",2,0.95
"ACADEMIC FIELDS",2,0.95
"AUTHOR IDENTIFICATION",2,0.95
"AUTHOR NAME HOMONYMS",2,0.95
"AUTHOR PROFILES",2,0.95
"AUTOMATIC METHOD",2,0.95
"BENCHMARK DATASETS",2,0.95
"BENCHMARKING",2,0.95
"BINARY CLASSIFICATION",2,0.95
"CLASSIFICATION ALGORITHM",2,0.95
"CLUSTERING METHODS",2,0.95
"CO-AUTHOR NETWORKS",2,0.95
"COLLABORATION",2,0.95
"CONTENT INFORMATION",2,0.95
"CONTROLLED CONDITIONS",2,0.95
"CONVOLUTION",2,0.95
"CROWDSOURCING",2,0.95
"DATA SET",2,0.95
"DATA SETS",2,0.95
"DEEP NEURAL NETWORKS",2,0.95
"DISAMBIGUATION",2,0.95
"DISTANCE FUNCTIONS",2,0.95
"EMPIRICAL STUDIES",2,0.95
"ENTITY RESOLUTION",2,0.95
"ERRORS",2,0.95
"EXPERIMENTS",2,0.95
"EXTRACTION",2,0.95
"F1 SCORES",2,0.95
"FEATURE SETS",2,0.95
"FORECASTING",2,0.95
"FORESTRY",2,0.95
"FUSION FEATURES",2,0.95
"GENETIC PROGRAMMING",2,0.95
"GOLD STANDARD",2,0.95
"GOLD STANDARDS",2,0.95
"HARD PROBLEMS",2,0.95
"HEALTH CARE ORGANIZATION",2,0.95
"HETEROGENEOUS NETWORKS",2,0.95
"HIERARCHICAL CLUSTERING",2,0.95
"HOMONYMS",2,0.95
"HUMANS",2,0.95
"INFORMATION STORAGE AND RETRIEVAL",2,0.95
"INTERACTIVE COMPUTER SYSTEMS",2,0.95
"LABELED DATA",2,0.95
"LARGE-SCALES",2,0.95
"LEARN+",2,0.95
"LEARNING ALGORITHMS",2,0.95
"LEARNING APPROACH",2,0.95
"LEVENSHTEIN DISTANCE",2,0.95
"LIBRARIES",2,0.95
"LOUVAIN METHOD",2,0.95
"MATHEMATICAL MODELS",2,0.95
"MICROSOFT",2,0.95
"MULTIPLE FEATURES",2,0.95
"NAME DISAMBIGUATIONS",2,0.95
"NETWORK REPRESENTATION",2,0.95
"NETWORKS",2,0.95
"PERFORMANCE GAIN",2,0.95
"PERSONAL INFORMATION",2,0.95
"POSTPROCESSING ALGORITHMS",2,0.95
"PRECISION AND RECALL",2,0.95
"PREDICTION",2,0.95
"PROBABILISTIC MODELING",2,0.95
"PROCEDURES",2,0.95
"PUBLICATIONS",2,0.95
"QUERY PROCESSING",2,0.95
"RANDOM FOREST CLASSIFIER",2,0.95
"REAL-WORLD SCENARIO",2,0.95
"RECORD LINKAGE",2,0.95
"RELATION INFORMATION",2,0.95
"RELIABILITY ANALYSIS",2,0.95
"RESEARCH INTERESTS",2,0.95
"SCIENCE",2,0.95
"SCIENTIFIC COLLABORATION",2,0.95
"SCIENTIFIC COMMUNITY",2,0.95
"SCIENTIFIC PAPERS",2,0.95
"SCIENTIFIC PUBLICATIONS",2,0.95
"SCIENTIFIC RESEARCHES",2,0.95
"SCIENTOMETRICS",2,0.95
"SEARCH",2,0.95
"SEMANTIC EMBEDDING",2,0.95
"SIMILARITY ESTIMATION",2,0.95
"SIMILARITY MEASURE",2,0.95
"SIMILARITY METRICS",2,0.95
"SIMULATION",2,0.95
"SOCIAL SCIENCES COMPUTING",2,0.95
"SOFTWARE ENGINEERING",2,0.95
"STEM CELL RESEARCH",2,0.95
"STEM CELLS",2,0.95
"STRING MATCHING",2,0.95
"STRUCTURE INFORMATION",2,0.95
"SUPERVISED METHODS",2,0.95
"SUPPORT VECTOR MACHINES",2,0.95
"SURVEYS",2,0.95
"SYSTEMATIC REVIEW",2,0.95
"TECHNICAL WRITING",2,0.95
"TRAINING DATA",2,0.95
"VECTOR SPACE MODELS",2,0.95
"VISUAL ANALYTICS SYSTEMS",2,0.95
"WEB SEARCHES",2,0.95
"WEBSITES",2,0.95
"WIKIPEDIA",2,0.95
"WORD EMBEDDING",2,0.95
"ABSTRACT LEVELS",1,0.47
"ACADEMIC COMMUNITIES",1,0.47
"ACADEMIC RESEARCH",1,0.47
"ACADEMIC SOCIAL NETWORK",1,0.47
"ACCESS ATTRIBUTES",1,0.47
"ACCURACY LEVEL",1,0.47
"ACCURACY OF INFORMATION",1,0.47
"ACTIVE METHOD",1,0.47
"ACTIVE SAMPLING",1,0.47
"ADAPTIVE SYSTEMS",1,0.47
"ADJACENCY MATRIX",1,0.47
"ADVANCED ANALYTICS",1,0.47
"AFFINITY PROPAGATION",1,0.47
"AFFINITY PROPAGATION CLUSTERING",1,0.47
"AGE",1,0.47
"AGGLOMERATIVE ALGORITHM",1,0.47
"AGGLOMERATIVE CLUSTERING ALGORITHM",1,0.47
"AGGLOMERATIVE HIERARCHICAL CLUSTERING",1,0.47
"ALGORITHMIC APPROACH",1,0.47
"ALL OPEN ACCESS, GOLD, GREEN",1,0.47
"ALL OPEN ACCESS, HYBRID GOLD, GREEN",1,0.47
"ALUMINUM",1,0.47
"AMBIGUITY RESOLUTION",1,0.47
"AMOUNT OF INFORMATION",1,0.47
"ANALYTICAL REASONING",1,0.47
"ANNOTATION",1,0.47
"ANSWER SET",1,0.47
"AP CLUSTERING",1,0.47
"AP-CLUSTERING",1,0.47
"APPLICATION PROGRAMMING INTERFACES (API)",1,0.47
"APPLICATION PROGRAMS",1,0.47
"ASSOCIATIONS",1,0.47
"ASSOCIATIVE METHOD",1,0.47
"ATTENTION",1,0.47
"ATTRIBUTE-BASED",1,0.47
"AUTHOR CLUSTERING",1,0.47
"AUTHOR MATCHING",1,0.47
"AUTHORITY CONTROLS",1,0.47
"AUTHORSHIP RECOGNITION",1,0.47
"AUTOMATIC ACQUISITION",1,0.47
"AUTOMATIC ALGORITHMS",1,0.47
"AUTOMATIC DETECTION",1,0.47
"AUTOMATIC EXTRACTION",1,0.47
"AUTOMATIC PROCESSING",1,0.47
"AUTOMATICALLY GENERATED",1,0.47
"AUXILIARY INFORMATION",1,0.47
"BACKPROPAGATION ALGORITHMS",1,0.47
"BELONG TO",1,0.47
"BENCHMARK TESTING",1,0.47
"BERT LANGUAGE MODEL",1,0.47
"BIBLIOGRAPHIC CITATION",1,0.47
"BIBLIOGRAPHIC CITATIONS",1,0.47
"BIBLIOGRAPHIC REFERENCES",1,0.47
"BIBLIOGRAPHICAL DATUM",1,0.47
"BIBLIOMETRICS ANALYSIS",1,0.47
"BIO-INFORMATICS",1,0.47
"BIOMEDICAL DOMAIN",1,0.47
"BIOMEDICAL ENGINEERING",1,0.47
"BIOMEDICAL LITERATURE",1,0.47
"BIOMEDICAL RESEARCH",1,0.47
"BIOMEDICINE",1,0.47
"BLOCKING",1,0.47
"BLOCKING METHOD",1,0.47
"BLOCKINGS",1,0.47
"BODY OF KNOWLEDGE",1,0.47
"BOOSTED DECISION TREES",1,0.47
"BOOTSTRAPPING METHOD",1,0.47
"BOTTOM-UP FASHION",1,0.47
"BRAIN BLOOD VESSEL",1,0.47
"CALCULATION",1,0.47
"CANCER RESEARCH",1,0.47
"CARDINALITIES",1,0.47
"CARDIOVASCULAR PHYSIOLOGICAL PHENOMENA",1,0.47
"CARDIOVASCULAR SYSTEM",1,0.47
"CATEGORICAL FEATURES",1,0.47
"CATEGORY UTILITY",1,0.47
"CELL CULTURE",1,0.47
"CEREBROVASCULAR CIRCULATION",1,0.47
"CHARACTER RECOGNITION",1,0.47
"CHINESE CHARACTERS",1,0.47
"CITATION",1,0.47
"CITATION CLUSTERING",1,0.47
"CITATION DATA",1,0.47
"CITATION GRAPHS",1,0.47
"CITESEER",1,0.47
"CLASSIFICATION",1,0.47
"CLASSIFICATION CODES",1,0.47
"CLASSIFICATION MODELS",1,0.47
"CLASSIFICATION SCHEME",1,0.47
"CLASSIFICATION SYSTEM",1,0.47
"CLASSIFIERS",1,0.47
"CLEANING",1,0.47
"CLEANING PROCESS",1,0.47
"CLEANING PROCESSES",1,0.47
"CLINICAL RESEARCH",1,0.47
"CLUSTERING PROCEDURE",1,0.47
"CLUSTERING PROCESS",1,0.47
"CLUSTERING RESULTS",1,0.47
"CLUSTERING STRATEGY",1,0.47
"CLUSTERING TECHNIQUES",1,0.47
"CLUSTERING-BASED",1,0.47
"CO-AUTHORSHIP",1,0.47
"CO-AUTHORSHIP GRAPHS",1,0.47
"CO-AUTHORSHIPS",1,0.47
"CO-CITATION ANALYSIS",1,0.47
"COAUTHOR GRAPHS",1,0.47
"COBALT",1,0.47
"COBALT COMPOUNDS",1,0.47
"COHERENT BODY",1,0.47
"COLLABORATION NETWORK",1,0.47
"COMBINING CLASSIFIERS",1,0.47
"COMMON FEATURES",1,0.47
"COMPARATIVE ANALYSIS",1,0.47
"COMPETING MODELS",1,0.47
"COMPLEX PROBLEMS",1,0.47
"COMPUTATION LOADS",1,0.47
"COMPUTATION THEORY",1,0.47
"COMPUTATION TIME",1,0.47
"COMPUTATIONAL EFFICIENCY",1,0.47
"COMPUTATIONAL LINGUISTICS",1,0.47
"COMPUTER NETWORKS",1,0.47
"COMPUTER PROGRAMING",1,0.47
"COMPUTER SCIENCE",1,0.47
"COMPUTER SOFTWARE",1,0.47
"COMPUTER SOFTWARE SELECTION AND EVALUATION",1,0.47
"COMPUTER TECHNOLOGY",1,0.47
"COMPUTING CLUSTERS",1,0.47
"CONFIDENCE SCORE",1,0.47
"CONTENT QUALITIES",1,0.47
"CONTEXT",1,0.47
"CONTINUOUS PROCESS",1,0.47
"CONTROL PROCEDURES",1,0.47
"CONTROLLED STUDY",1,0.47
"CONVOLUTIONAL NETWORKS",1,0.47
"CONVOLUTIONAL NEURAL NETWORK",1,0.47
"CONVOLUTIONAL NEURAL NETWORKS",1,0.47
"COOPERATIVE RELATIONSHIPS",1,0.47
"COREFERENCE",1,0.47
"CORRELATION MEASURES",1,0.47
"CORRELATION METHODS",1,0.47
"COST EFFECTIVENESS",1,0.47
"COST-SENSITIVE",1,0.47
"COST-SENSITIVE DEEP NEURAL NETWORK",1,0.47
"CRITICAL PROBLEMS",1,0.47
"CRITICAL TASKS",1,0.47
"CROSS LANGUAGES",1,0.47
"CURRENT TRENDS",1,0.47
"CURRICULA",1,0.47
"CYBERNETICS",1,0.47
"CYCLE DETECTION",1,0.47
"DATA ANALYSIS",1,0.47
"DATA COMMUNICATION SYSTEMS",1,0.47
"DATA COMPLETENESS",1,0.47
"DATA ENVIRONMENT",1,0.47
"DATA INTEGRATIONS",1,0.47
"DATA MINING MODELS",1,0.47
"DATA PREPROCESSING",1,0.47
"DATA PRIVACY",1,0.47
"DATA PROCESSING",1,0.47
"DATA REPOSITORIES",1,0.47
"DATA SCIENCE",1,0.47
"DATA SOURCE",1,0.47
"DATA STRUCTURES",1,0.47
"DATA TYPE",1,0.47
"DATA VISUALIZATION",1,0.47
"DATA-SOURCES",1,0.47
"DATABASE INTEGRATION",1,0.47
"DBSCAN",1,0.47
"DECENTRALIZED GENERATION",1,0.47
"DEEP WEB",1,0.47
"DEGREE DISTRIBUTIONS",1,0.47
"DEGREE OF CONFIDENCE",1,0.47
"DEGREE OF SIMILARITY",1,0.47
"DENSITY-BASED CLUSTERING ALGORITHMS",1,0.47
"DEPENDENT VARIABLES",1,0.47
"DESCRIPTORS",1,0.47
"DEVELOPING COUNTRY",1,0.47
"DEVELOPING SOLUTIONS",1,0.47
"DIFFERENT STAGES",1,0.47
"DIGITAL ARITHMETIC",1,0.47
"DIGITAL LIBRARY APPLICATIONS",1,0.47
"DIGITAL LIBRARY COLLECTIONS",1,0.47
"DIGITAL LIBRARY SERVICES",1,0.47
"DIGITAL REPOSITORY",1,0.47
"DIGITAL STORAGE",1,0.47
"DISCRIMINATIVE TRAINING",1,0.47
"DOCTORAL STUDENT",1,0.47
"DOCUMENT INDEXING",1,0.47
"DOCUMENT RETRIEVAL",1,0.47
"DOCUMENTS",1,0.47
"DOMAIN",1,0.47
"DOMAIN ADAPTATION",1,0.47
"DUAL CHANNEL",1,0.47
"DYNAMIC GRAPH",1,0.47
"DYNAMIC GRAPH EMBEDDING",1,0.47
"E-LEARNING",1,0.47
"EFFECTIVE APPROACHES",1,0.47
"EFFECTIVE SOLUTION",1,0.47
"ELECTRIC NETWORK ANALYSIS",1,0.47
"ELECTRONIC DATA",1,0.47
"ELECTRONIC MAIL",1,0.47
"EMBEDDING",1,0.47
"EMBEDDING METHOD",1,0.47
"EMERGENCE",1,0.47
"ENCODING (SYMBOLS)",1,0.47
"ENERGY CONSERVATION",1,0.47
"ENGINEERING AND TECHNOLOGY",1,0.47
"ENSEMBLE ALGORITHMS",1,0.47
"ENSEMBLE CLASSIFIERS",1,0.47
"ENTITY DETECTION",1,0.47
"ENTITY IDENTIFICATION",1,0.47
"ENTITY LINKAGE",1,0.47
"ENTITY LINKING",1,0.47
"ENTITY MATCHING",1,0.47
"ENTITY RELATIONSHIP GRAPHS",1,0.47
"ENTITY RESOLUTIONS",1,0.47
"ENVIRONMENTAL SCIENCE",1,0.47
"ERROR-DETECTION",1,0.47
"ETHNIC GROUP",1,0.47
"ETHNICITY",1,0.47
"EUCLIDEAN DISTANCE",1,0.47
"EVALUATION AND ASSESSMENT",1,0.47
"EVALUATION EXPERIMENTS",1,0.47
"EVALUATION METRICS",1,0.47
"EVALUATION PARAMETERS",1,0.47
"EVALUATION RESULTS",1,0.47
"EXPANDABILITY",1,0.47
"EXPLORATORY ENTITY LINKING",1,0.47
"EXTERNAL COMPONENTS",1,0.47
"F MEASURE",1,0.47
"FEASIBILITY STUDY",1,0.47
"FEATURE DISTRIBUTION",1,0.47
"FEATURE EXTRACTION METHODS",1,0.47
"FEATURE INFORMATION",1,0.47
"FEATURE LEARNING",1,0.47
"FEATURE LEARNING (MACHINE LEARNING)",1,0.47
"FEATURE NODES",1,0.47
"FEATURE SELECTION",1,0.47
"FEATURE SIMILARITIES",1,0.47
"FEATURE WEIGHT",1,0.47
"FEATURE-BASED",1,0.47
"FEATURES SETS",1,0.47
"FEEDBACK",1,0.47
"FIELD MAPPING",1,0.47
"FINANCE",1,0.47
"FINGERPRINT TECHNIQUES",1,0.47
"FLOW OF SOLIDS",1,0.47
"FLUORINE CONTAINING POLYMERS",1,0.47
"FORMAL CONCEPT ANALYSIS",1,0.47
"FULL VOLUME",1,0.47
"FUSION REACTIONS",1,0.47
"FUTURE RESEARCH DIRECTIONS",1,0.47
"GENDER",1,0.47
"GENERAL RESEARCH QUESTIONS",1,0.47
"GENERAL SYSTEMS",1,0.47
"GENES",1,0.47
"GENETIC ENGINEERING",1,0.47
"GESESE",1,0.47
"GOLD",1,0.47
"GOOGLE SCHOLAR",1,0.47
"GRADUATE PROGRAM",1,0.47
"GRAPH ANALYSIS",1,0.47
"GRAPH ATTENTION NETWORK",1,0.47
"GRAPH CONVOLUTION NETWORK",1,0.47
"GRAPH CONVOLUTIONAL NETWORK",1,0.47
"GRAPH EMBEDDINGS",1,0.47
"GRAPH NETWORKS",1,0.47
"GRAPH NEURAL NETWORKS",1,0.47
"GRAPH-BASED",1,0.47
"GROUPING ALGORITHMS",1,0.47
"GYNECOLOGY",1,0.47
"H INDICES",1,0.47
"HEADING LABELS",1,0.47
"HETEROGENEOUS ACADEMIC NETWORK",1,0.47
"HETEROGENEOUS GRAPH",1,0.47
"HETEROGENEOUS GRAPH NETWORK",1,0.47
"HEURISTIC APPROACH",1,0.47
"HEURISTIC RULES",1,0.47
"HEURISTIC-BASED CLUSTERING",1,0.47
"HEURISTICS",1,0.47
"HEURISTICS RULES",1,0.47
"HIDDEN VARIABLE",1,0.47
"HIERARCHICAL AGGLOMERATIVE CLUSTERING",1,0.47
"HIERARCHICAL CLUSTERING ALGORITHMS",1,0.47
"HIERARCHICAL CLUSTERING METHODS",1,0.47
"HIGH PROBABILITY",1,0.47
"HIGH QUALITY",1,0.47
"HIGH-LEVEL DEGREE",1,0.47
"HIGH-ORDER",1,0.47
"HIGHER-ORDER",1,0.47
"HIGHLY ACCURATE",1,0.47
"HIGHLY IMBALANCED DATA",1,0.47
"HOMONYM RESOLVER",1,0.47
"HYBRID METHOD",1,0.47
"HYBRID-SIMILARITY",1,0.47
"HYPER-PARAMETER",1,0.47
"HYPOTHESIS SPACE",1,0.47
"IMBALANCED DATA",1,0.47
"IMBALANCED DATASET",1,0.47
"IMPROVING PERFORMANCE",1,0.47
"INCREMENTAL LEARNING",1,0.47
"INCREMENTAL METHOD",1,0.47
"INCREMENTAL SOLUTIONS",1,0.47
"INDEXING (OF INFORMATION)",1,0.47
"INDIVIDUAL MODELS",1,0.47
"INDIVIDUAL PRODUCTIVITY",1,0.47
"INFERENCE",1,0.47
"INFORMATION",1,0.47
"INFORMATION INTEGRATION",1,0.47
"INFORMATION NETWORKS",1,0.47
"INFORMATION PROCESSING",1,0.47
"INFORMATION QUALITY",1,0.47
"INFORMATION QUALITY (IQ)",1,0.47
"INFORMATION SCIENCE",1,0.47
"INFORMATION SERVICE PLATFORMS",1,0.47
"INFORMATIONAL RETRIEVAL",1,0.47
"INSTITUTIONAL REPOSITORIES",1,0.47
"INTEGRATION",1,0.47
"INTELLECTUAL STRUCTURES",1,0.47
"INTELLIGENT AGENTS",1,0.47
"INTELLIGENT ALGORITHMS",1,0.47
"INTELLIGENT ROBOTICS",1,0.47
"INTELLIGENT ROBOTS",1,0.47
"INTELLIGENT SYSTEMS",1,0.47
"INTERACTIVE INFORMATIONS",1,0.47
"INTERACTIVE VISUALIZATION TOOL",1,0.47
"INTERACTIVE VISUALIZATIONS",1,0.47
"INTERNET",1,0.47
"INTERNET OF THINGS",1,0.47
"INVERSE DOCUMENT FREQUENCY",1,0.47
"ITERATIVE ALGORITHM",1,0.47
"JACCARD COEFFICIENTS",1,0.47
"JACCARD SIMILARITY COEFFICIENTS",1,0.47
"JOURNAL DESCRIPTOR",1,0.47
"JOURNAL SIMILARITY METRICS",1,0.47
"JOURNAL TITLES",1,0.47
"K NEAREST NEIGHBOR (KNN)",1,0.47
"KEY FEATURE",1,0.47
"KEYPHRASE EXTRACTION",1,0.47
"KNOWLEDGE BASE",1,0.47
"KNOWLEDGE BASED SYSTEMS",1,0.47
"KNOWLEDGE BASES",1,0.47
"LABELED TRAINING DATA",1,0.47
"LABELING",1,0.47
"LANGUAGE MODEL",1,0.47
"LARGE AMOUNTS OF DATA",1,0.47
"LARGE DATASETS",1,0.47
"LARGE SCALE SYSTEMS",1,0.47
"LARGE-SCALE DATABASE",1,0.47
"LARGE-SCALE RESEARCH",1,0.47
"LARGE-SCALE TRAINING SETS",1,0.47
"LATENT VARIABLE MODELING",1,0.47
"LATENT VARIABLE MODELS",1,0.47
"LATTICE-BASED",1,0.47
"LAZY STRATEGIES",1,0.47
"LEARNING METHODS",1,0.47
"LEARNING PROCESS",1,0.47
"LEARNING SEMANTICS",1,0.47
"LEARNING TECHNIQUES",1,0.47
"LIBRARIES, MEDICAL",1,0.47
"LIBRARY CATALOGUES",1,0.47
"LIFE CYCLE",1,0.47
"LIFE-SCIENCES",1,0.47
"LIKELIHOOD RATIOS",1,0.47
"LIMITED INFORMATION",1,0.47
"LINEAR SUPPORT VECTOR MACHINES",1,0.47
"LINEARITY",1,0.47
"LINGUISTICS",1,0.47
"LINK DISCOVERY",1,0.47
"LINKAGE",1,0.47
"LINKED DATA",1,0.47
"LITERATURE RETRIEVAL",1,0.47
"LITERATURE SEARCH",1,0.47
"LOGISTIC REGRESSION",1,0.47
"LOGISTIC REGRESSION CLASSIFIER",1,0.47
"LOGISTIC REGRESSION MODELING",1,0.47
"LONGITUDINAL ANALYSIS",1,0.47
"LOW-DIMENSIONAL SPACES",1,0.47
"MACHINE LEARNING CLASSIFICATION",1,0.47
"MACHINE LEARNING METHODS",1,0.47
"MACHINE LEARNING TECHNIQUES",1,0.47
"MANUAL LABELING",1,0.47
"MAPPING",1,0.47
"MAPREDUCE FRAMEWORKS",1,0.47
"MATCHING CLASSIFICATION",1,0.47
"MATCHINGS",1,0.47
"MATHEMATICAL COMPUTING",1,0.47
"MATRIX ALGEBRA",1,0.47
"MAXIMUM FLOWS",1,0.47
"MAXIMUM LIKELIHOOD ESTIMATION",1,0.47
"MEDICAL LITERATURE",1,0.47
"MEDICAL SUBJECT HEADINGS (MESH)",1,0.47
"MEDLINE DATABASE",1,0.47
"MESH HEADING",1,0.47
"META INFORMATION",1,0.47
"META-PATHS",1,0.47
"METADATA INFORMATION",1,0.47
"METHODOLOGICAL ASPECTS",1,0.47
"MINING",1,0.47
"MIXTURES",1,0.47
"MOBILITY ANALYSIS",1,0.47
"MODEL IMPLEMENTATION",1,0.47
"MODEL RE-USE",1,0.47
"MODEL SHARING",1,0.47
"MODELS",1,0.47
"MONTE CARLO METHODS",1,0.47
"MULTI DIMENSIONAL",1,0.47
"MULTI-HOP NEIGHBORHOOD",1,0.47
"MULTI-HOPS",1,0.47
"MULTI-STRATEGIC",1,0.47
"MULTIPLE DATA SETS",1,0.47
"MULTIPLE ITERATIONS",1,0.47
"MULTIPLE STRATEGY",1,0.47
"NAME AMBIGUITY",1,0.47
"NAME INDICES",1,0.47
"NAME MATCHING",1,0.47
"NAME SEARCH",1,0.47
"NAMED ENTITIES",1,0.47
"NAMED ENTITY DISAMBIGUATIONS",1,0.47
"NAMED ENTITY RECOGNITION",1,0.47
"NAMESAKES",1,0.47
"NATIONAL INSTITUTES OF HEALTH",1,0.47
"NATURAL DISTRIBUTION",1,0.47
"NATURAL LANGUAGE PROCESSING",1,0.47
"NEIGHBORHOOD INFORMATION",1,0.47
"NEIGHBOURHOOD",1,0.47
"NET EFFECTS",1,0.47
"NETCLUS",1,0.47
"NETWORK",1,0.47
"NETWORK ARCHITECTURE",1,0.47
"NETWORK CLUSTERING",1,0.47
"NETWORK EVOLUTION",1,0.47
"NETWORK FUNCTION VIRTUALIZATION",1,0.47
"NETWORK GRAPH",1,0.47
"NETWORK MAXIMUM FLOWS",1,0.47
"NETWORK PARAMETERS",1,0.47
"NETWORK PROPERTIES",1,0.47
"NETWORK-BASED",1,0.47
"NEURAL NETWORK MODEL",1,0.47
"NEURAL-NETWORKS",1,0.47
"NEW APPROACHES",1,0.47
"NOCV2",1,0.47
"NON-PARAMETRIC",1,0.47
"NORMALISATION",1,0.47
"NOVEL ALGORITHM",1,0.47
"NUMBER OF CLUSTERS",1,0.47
"NURSING",1,0.47
"OBSTETRICS",1,0.47
"ON-MACHINES",1,0.47
"ONLINE SYSTEMS",1,0.47
"ONTOLOGY",1,0.47
"ONTOLOGY-BASED",1,0.47
"OPEN SOURCE SOFTWARE",1,0.47
"OPEN SYSTEMS",1,0.47
"OPEN-SOURCE",1,0.47
"OPTIMUM-PATH FORESTS",1,0.47
"OUT-OF-DOMAIN EVALUATION",1,0.47
"PAIRWISE CLASSIFICATION",1,0.47
"PAKISTAN",1,0.47
"PAPER",1,0.47
"PARALLEL COM- PUTING",1,0.47
"PARALLEL EXECUTION TIME",1,0.47
"PARALLEL PROCESSING SYSTEMS",1,0.47
"PARALLELIZATIONS",1,0.47
"PARAMETRIZATIONS",1,0.47
"PARTIAL CLASSIFICATIONS",1,0.47
"PATENTS AND INVENTIONS",1,0.47
