item,count,f
"Kim K, 2019, PROCEEDINGS OF THE 28TH ACM INTERNATIONAL CONFERENCE ON INFORMATION & KNOWLEDGE MANAGEMENT (CIKM '19)",11,7.28
"Lee D, 2005, P 2 INT WORKSH INF Q",11,7.28
"Lerchenmueller MJ, 2016, PLOS ONE, 11",11,7.28
"Newman MEJ, 2001, P NATL ACAD SCI USA, 98",11,7.28
"Peng HT, 2012, EXPERT SYST APPL, 39",11,7.28
"Tan YF, 2006, OPENING INFORMATION HORIZONS",11,7.28
"Yang KH, 2008, LECT NOTES COMPUT SC, 5173",11,7.28
"Zhu J, 2014, SCIENTOMETRICS, 98",11,7.28
"Hussain I, 2018, J INF SCI, 44",10,6.62
"Khabsa M, 2015, PROCEEDINGS OF THE 15TH ACM/IEEE-CS JOINT CONFERENCE ON DIGITAL LIBRARIES (JCDL'15)",10,6.62
"Kim J, 2018, SCIENTOMETRICS, 117",10,6.62
"Wu J, 2013, SCIENTOMETRICS, 96",10,6.62
"Backes T, 2018, CIKM'18: PROCEEDINGS OF THE 27TH ACM INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT",9,5.96
"Blei DM, 2003, J MACH LEARN RES, 3",9,5.96
"Garfield E, 1969, NATURE, 223",9,5.96
"Han DH, 2015, WORLD WIDE WEB, 18",9,5.96
"Kim J, 2019, SCIENTOMETRICS, 118",9,5.96
"Ley M, 2009, PROC VLDB ENDOW, 2",9,5.96
"Pooja KM, 2020, J ASSOC INF SCI TECH, 71",9,5.96
"Sanyal DK, 2021, J INF SCI, 47",9,5.96
"Dogan RI, 2009, DATABASE-OXFORD",8,5.30
"Kim J, 2019, SCIENTOMETRICS, 120",8,5.30
"On BW, 2006, IEEE DATA MINING",8,5.30
"Schulz J, 2016, SCIENTOMETRICS, 107",8,5.30
"Shu LC, 2009, PROC INT CONF DATA",8,5.30
"Sinha A, 2015, WWW'15 COMPANION: PROCEEDINGS OF THE 24TH INTERNATIONAL CONFERENCE ON WORLD WIDE WEB",8,5.30
"Yin X, 2007, P IEEE 23 INT C DAT",8,5.30
"Zhang BC, 2016, CIKM'16: PROCEEDINGS OF THE 2016 ACM CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT",8,5.30
"Amancio DR, 2015, SCIENTOMETRICS, 102",7,4.64
"Esperidiao LVB, 2014, J INFORM DATA MANAGE, 5",7,4.64
"Ester M, 1996, P C 2 INT C KNOWLEDG",7,4.64
"Galvez C, 2007, J AM SOC INF SCI TEC, 58",7,4.64
"Grover A, 2016, KDD'16: PROCEEDINGS OF THE 22ND ACM SIGKDD INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING",7,4.64
"Hirsch JE, 2005, P NATL ACAD SCI USA, 102",7,4.64
"Huynh T, 2013, LECT NOTES COMPUT SC, 7802",7,4.64
"Kim J, 2020, J ASSOC INF SCI TECH, 71",7,4.64
"Mann G, 2003, P 7 C NATURAL LANGUA",7,4.64
"Mcrae-Spencer DM, 2006, OPENING INFORMATION HORIZONS",7,4.64
"Mikolov T, 2013, ARXIV",7,4.64
"Porter MF, 1980, PROGRAM-AUTOM LIBR, 14",7,4.64
"Shen QM, 2017, IEEE T VIS COMPUT GR, 23",7,4.64
"Strotmann A, 2009, P AM SOC INFORM SCI, 46",7,4.64
"Vishnyakova D, 2016, P 5 WORKSH BUILD EV",7,4.64
"Xu J, 2018, CIKM'18: PROCEEDINGS OF THE 27TH ACM INTERNATIONAL CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT",7,4.64
"Zhu J, 2018, SCIENTOMETRICS, 114",7,4.64
"Abdulhayoglu MA, 2017, SCIENTOMETRICS, 111",6,3.97
"Amancio DR, 2012, EPL-EUROPHYS LETT, 99",6,3.97
"Amigo E, 2009, INFORM RETRIEVAL, 12",6,3.97
"Backes T, 2018, ACM-IEEE J CONF DIG",6,3.97
"Fellegi IP, 1969, J AM STAT ASSOC, 64",6,3.97
"Harzing AW, 2015, SCIENTOMETRICS, 105",6,3.97
"Hermansson L, 2013, PROCEEDINGS OF THE 22ND ACM INTERNATIONAL CONFERENCE ON INFORMATION & KNOWLEDGE MANAGEMENT (CIKM'13)",6,3.97
"Johnson DB, 1975, SIAM Journal on Computing, 4",6,3.97
"Kawashima H, 2015, SCIENTOMETRICS, 103",6,3.97
"Khabsa Madian, 2014, 2014 IEEE International Conference on Big Data (Big Data)",6,3.97
"Kim J, 2015, J INFORMETR, 9",6,3.97
"Kim K, 2017, ARXIV170909657",6,3.97
"Lee D, 2007, COMMUN ACM, 50",6,3.97
"Ley M, 2002, String Processing and Information Retrieval. 9th International Symposium",6,3.97
"Liben-Nowell D, 2007, J AM SOC INF SCI TEC, 58",6,3.97
"Malin B, 2005, WORKSH LINK AN COUNT",6,3.97
"Martin T, 2013, PHYS REV E, 88",6,3.97
"Salton G, 1975, COMMUN ACM, 18",6,3.97
"Shaohua Li, 2012, Machine Learning and Knowledge Discovery in Databases. Proceedings of the European Conference (ECML PKDD 2012)",6,3.97
"Yoshida M, 2010, SIGIR 2010: PROCEEDINGS OF THE 33RD ANNUAL INTERNATIONAL ACM SIGIR CONFERENCE ON RESEARCH DEVELOPMENT IN INFORMATION RETRIEVAL",6,3.97
"Zhang D, 2007, P 16 ACM C INF KNOWL",6,3.97
"Zhang WJ, 2019, INT C COMP SUPP COOP",6,3.97
"Aksnes DW, 2008, J AM SOC INF SCI TEC, 59",5,3.31
"Bornmann L, 2015, J ASSOC INF SCI TECH, 66",5,3.31
"Dong YX, 2017, KDD'17: PROCEEDINGS OF THE 23RD ACM SIGKDD INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING",5,3.31
"Ferreira AA, 2012, P 12 ACM IEEE CS JOI",5,3.31
"Han H, 2003, INT SEM WEB C",5,3.31
"Han HQ, 2017, SCIENTOMETRICS, 111",5,3.31
"Imran M, 2013, D LIB MAGAZINE",5,3.31
"Li GC, 2014, RES POLICY, 43",5,3.31
"Moody J, 2004, AM SOCIOL REV, 69",5,3.31
"Newman MEJ, 2004, P NATL ACAD SCI USA, 101",5,3.31
"On BW, 2007, PROCEEDINGS OF THE SEVENTH SIAM INTERNATIONAL CONFERENCE ON DATA MINING",5,3.31
"On BW, 2012, KNOWL INF SYST, 31",5,3.31
"Reijnhoudt L, 2014, SCIENTOMETRICS, 101",5,3.31
"Tang J, 2015, KDD'15: PROCEEDINGS OF THE 21ST ACM SIGKDD INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING",5,3.31
"Tang J, 2015, PROCEEDINGS OF THE 24TH INTERNATIONAL CONFERENCE ON WORLD WIDE WEB (WWW 2015)",5,3.31
"Wang HW, 2020, AAAI CONF ARTIF INTE, 34",5,3.31
"Wooding S, 2006, SCIENTOMETRICS, 66",5,3.31
"Zhao DZ, 2011, J AM SOC INF SCI TEC, 62",5,3.31
"Zhao ZQ, 2017, PR INT CONF DATA SC",5,3.31
"Amancio DR, 2012, J INFORMETR, 6",4,2.65
"Arunachalam S, 2016, NATL MED J INDIA, 29",4,2.65
"Bagga A, 1998, 1 INT C LANG RES EV, 1",4,2.65
"Bhattacharya I, 2006, SIAM PROC S",4,2.65
"Bilenko M, 2003, IEEE INTELL SYST, 18",4,2.65
"Chang CC, 2011, ACM T INTEL SYST TEC, 2",4,2.65
"Christen P, 2012, IEEE T KNOWL DATA EN, 24",4,2.65
"Cohen W, 2003, IIWEB",4,2.65
"Culotta A, 2007, P 6 INT WORKSH INF I",4,2.65
"Culotta A, 2007, P AAAI 6 INT WORKSH",4,2.65
"Fan X, 2011, J DATA INFORM QUALIT",4,2.65
"Feng Wang, 2008, 2008 9th International Conference on Web-Age Information Management (WAIM)",4,2.65
"Ferreira Anderson A, 2012, J INFORM DATA MANAGE, 3",4,2.65
"Francq P, 2011, COLLABORATIVE SEARCH AND COMMUNITIES OF INTEREST: TRENDS IN KNOWLEDGE SHARING AND ASSESSMENT",4,2.65
"Getoor L, 2006, P 6 SIAM INT C DAT M",4,2.65
"Gomide J, 2017, SCIENTOMETRICS, 112",4,2.65
"Han XP, 2011, PROCEEDINGS OF THE 34TH INTERNATIONAL ACM SIGIR CONFERENCE ON RESEARCH AND DEVELOPMENT IN INFORMATION RETRIEVAL (SIGIR'11)",4,2.65
"Humphrey Susanne M, 2006, AMIA Annu Symp Proc",4,2.65
"Johnson SB, 2014, J BIOMED INFORM, 51",4,2.65
"Kanani P, 2007, P AAAI 2007 WORKSH I",4,2.65
"Manning CD, 2014, PROCEEDINGS OF 52ND ANNUAL MEETING OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS: SYSTEM DEMONSTRATIONS",4,2.65
"Menestrina D, 2010, PROC VLDB ENDOW, 3",4,2.65
"Momeni F, 2016, LECT NOTES COMPUT SC, 9819",4,2.65
"Perozzi B, 2014, PROCEEDINGS OF THE 20TH ACM SIGKDD INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING (KDD'14)",4,2.65
"Qian Y, 2011, P 20 ACM INT C INFOR",4,2.65
"Qiu J, 2008, NATURE, 451",4,2.65
"Radicchi F, 2009, PHYS REV E, 80",4,2.65
"Reitz F, 2013, INFLUENCE TECHNOLOGY",4,2.65
"Scoville Caryn L, 2003, Med Ref Serv Q, 22",4,2.65
"Shen W, 2015, IEEE T KNOWL DATA EN, 27",4,2.65
"Shoaib M, 2015, ARAB J SCI ENG, 40",4,2.65
"Viana MP, 2013, J INFORMETR, 7",4,2.65
"Vishnyakova D, 2019, J AM MED INFORM ASSN, 26",4,2.65
"Vu QM, 2007, APPLIED COMPUTING 2007, OL 1 AND 2",4,2.65
"Wang X, 2011, 2011 IEEE 11 INT C D",4,2.65
"White HD, 1998, J AM SOC INFORM SCI, 49",4,2.65
"Zha HY, 2002, ADV NEUR IN, 14",4,2.65
"Zhao DZ, 2008, J AM SOC INF SCI TEC, 59",4,2.65
"Acuna DE, 2012, NATURE, 489",3,1.99
"Arif T, 2014, INT CONF CONTEMP",3,1.99
"Aswani N, 2006, LECT NOTES COMPUT SC, 4273",3,1.99
"Atarashi K, 2017, LECT NOTES ARTIF INT, 10234",3,1.99
"Baeza-Yates R, 1999, MODERN INFORM RETRIE, 463",3,1.99
"Barabasi AL, 2002, PHYSICA A, 311",3,1.99
"Benjelloun O, 2009, VLDB J, 18",3,1.99
"Bilenko M, 2006, IEEE DATA MINING",3,1.99
"Breiman L, 2001, MACH LEARN045",3,1.99
"Clauset A, 2009, SIAM REV, 51",3,1.99
"Cortes C, 1995, MACH LEARN, 20",3,1.99
"Culotta A, 2007, 6 INT WORKSH INF INT",3,1.99
"Culotta Aron, 2007, 6 INT WORKSH INF INT",3,1.99
"D'angelo CA, 2020, SCIENTOMETRICS, 123",3,1.99
"Dempster AP, 1977, J ROY STAT SOC B MET, 39",3,1.99
"Elmagarmid AK, 2007, IEEE T KNOWL DATA EN, 19",3,1.99
"Ester M, 1996, KDD-96 Proceedings. Second International Conference on Knowledge Discovery and Data Mining",3,1.99
"Farber M, 2019, LECT NOTES COMPUT SC, 11779",3,1.99
"Ferreira AA, 2012, INFORM SCIENCES, 206",3,1.99
"Ferreira AA, 2020, SYNTHESIS LECT INFOR, 12",3,1.99
"Franceschet M, 2011, J AM SOC INF SCI TEC, 62",3,1.99
"French JC, 2000, J AM SOC INFORM SCI, 51",3,1.99
"Fu TY, 2017, CIKM'17: PROCEEDINGS OF THE 2017 ACM CONFERENCE ON INFORMATION AND KNOWLEDGE MANAGEMENT",3,1.99
"Getoor L, 2012, PROC VLDB ENDOW, 5",3,1.99
"Godoi TA, 2013, ACM-IEEE J CONF DIG",3,1.99
"Griffiths TL, 2004, P NATL ACAD SCI USA, 101",3,1.99
"Hernandez MA, 1995, SIGMOD Record, 24",3,1.99
"Herskovic JR, 2007, J AM MED INFORM ASSN, 14",3,1.99
"Hicks D, 2012, RES POLICY, 41",3,1.99
"Hoffart J, 2011, PROC C EMPIR METHODS",3,1.99
"Huang JB, 2013, IEEE T KNOWL DATA EN, 25",3,1.99
"Jain AK, 1999, ACM COMPUT SURV, 31",3,1.99
"Jaro MA, 1989, J AM STAT ASSOC, 84",3,1.99
"Jaro MA, 1995, STAT MED, 14",3,1.99
"Jhawar K, 2020, P ACM IEEE JOINT C D",3,1.99
"Kim J, 2019, J ASSOC INF SCI TECH, 70",3,1.99
"Kim J, 2021, SCIENTOMETRICS, 126",3,1.99
"Kim Jinseok, 2014, Journal of Information Management, 2",3,1.99
"Laender AHF, 2004, ACM-IEEE J CONF DIG",3,1.99
"Laender AHF, 2008, DOCENG'08: PROCEEDINGS OF THE EIGHTH ACM SYMPOSIUM ON DOCUMENT ENGINEERING",3,1.99
"Lapidot I, 2002, SELF ORGANIZING MAPS",3,1.99
"Li X, 2004, PROCEEDING OF THE NINETEENTH NATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND THE SIXTEENTH CONFERENCE ON INNOVATIVE APPLICATIONS OF ARTIFICIAL INTELLIGENCE",3,1.99
"Lin XQ, 2017, LECT NOTES COMPUT SC, 10179",3,1.99
"Lotka AJ, 1926, J WASHINGTON ACAD SC, 16",3,1.99
"Malin B, 2005, Computational & Mathematical Organization Theory, 11",3,1.99
"Milojevic S, 2010, J AM SOC INF SCI TEC, 61",3,1.99
"Momeni F, 2016, ACM-IEEE J CONF DIG",3,1.99
"Newman MEJ, 2001, PHYS REV E, 64",3,1.99
"On BW, 2006, OPENING INFORMATION HORIZONS",3,1.99
"Pedregosa F, 2011, J MACH LEARN RES, 12",3,1.99
"Perozzi B, 2014, P 20 ACM SIGKDD INT",3,1.99
"Petersen AM, 2011, P NATL ACAD SCI USA, 108",3,1.99
"Price DJD, 1965, SCIENCE, 149",3,1.99
"Protasiewicz J, 2016, IEEE SYS MAN CYBERN",3,1.99
"Qiao ZY, 2019, IEEE INT CONF BIG DA",3,1.99
"Seol JW, 2016, INT J SOFTWARE ENG I, 10",3,1.99
"Shin D, 2010, INT CON ADV INFO NET",3,1.99
"Sinatra R, 2016, SCIENCE, 354",3,1.99
"Strotmann A, 2010, J INFORMETR, 4",3,1.99
"Sugimoto CR, 2013, NATURE, 504",3,1.99
"Sun XL, 2013, INFORM PROCESS MANAG, 49",3,1.99
"Sunt YZ, 2011, PROC VLDB ENDOW, 4",3,1.99
"Tang J, 2010, ACM T KNOWL DISCOV D, 5",3,1.99
"Tang Y, 2015, INT J U E SERVICE SC, 8",3,1.99
"Tekles A, 2019, PRO INT CONF SCI INF",3,1.99
"Torvik VI, 2007, BIOINFORMATICS, 23",3,1.99
"Torvik VI, 2016, ETHNEA AN INSTANCE B",3,1.99
"Vrabel M, 2016, CLIN J ONCOL NURS, 20",3,1.99
"Waltman L, 2012, J AM SOC INF SCI TEC, 63",3,1.99
"Wang DJ, 2012, SOC NETWORKS, 34",3,1.99
"Wang F, 2010, FRONT COMPUT SCI CHI, 4",3,1.99
"Wang X, 2014, SOCIAL NETWORK ANAL",3,1.99
"Weingart P, 2005, SCIENTOMETRICS, 62",3,1.99
"White HD, 1990, SCHOLARLY COMMUNICAT",3,1.99
"Wilbur WJ, 1996, COMPUT BIOL MED, 26",3,1.99
"Winkler WE, 1995, WILEY S PRO",3,1.99
"Yang KH, 2006, TRIIS06017 AC SIN",3,1.99
"Yin XX, 2007, PROC INT CONF DATA",3,1.99
"Zepeda-Mendoza ML, 2013, ENCY SYSTEMBIOL",3,1.99
"Zhu J, 2009, LECT NOTES COMPUT SC, 5446",3,1.99
"Abbott A, 2010, NATURE, 465",2,1.32
"Abramo G, 2011, SCIENTOMETRICS, 87",2,1.32
"Ackermann M, 2018, INT C THEOR PRACT DI",2,1.32
"Agrawal R, 1993, SIGMOD Record, 22",2,1.32
"Al-Mubaid H, 2006, THIRD INTERNATIONAL CONFERENCE ON INFORMATION TECHNOLOGY: NEW GENERATIONS",2,1.32
"Al-Rajebah NI, 2014, ARAB J SCI ENG, 39",2,1.32
"Al-Safadi L, 2013, ARAB J SCI ENG, 38",2,1.32
"Albert R, 2002, REV MOD PHYS, 74",2,1.32
"Andrade-Navarro MA, 2012, BIODATA MIN, 5",2,1.32
"Artiles J, 2007, P 4 INT WORKSHOP SEM",2,1.32
"Bagga A, 1998, P 17 INT C COMP LING, 1",2,1.32
"Barabasi AL, 1999, SCIENCE, 286",2,1.32
"Beltagy I, 2019, 2019 CONFERENCE ON EMPIRICAL METHODS IN NATURAL LANGUAGE PROCESSING AND THE 9TH INTERNATIONAL JOINT CONFERENCE ON NATURAL LANGUAGE PROCESSING (EMNLP-IJCNLP 2019)",2,1.32
"Borner K, 2004, P NATL ACAD SCI USA, 101",2,1.32
"Breiman L, 1996, MACH LEARN, 24",2,1.32
"Brown PF, 1993, Computational Linguistics, 19",2,1.32
"Bubela T, 2010, CELL STEM CELL, 7",2,1.32
"Caron E, 2014, 19 INT C SCI TECHN I",2,1.32
"Caron E, 2014, LARGE SCALE AUTHOR N",2,1.32
"Cetoli A, 2018, ARXIV181009164",2,1.32
"Chen CM, 2006, J AM SOC INF SCI TEC, 57",2,1.32
"Cheng Y, 2013, PROCEEDINGS OF THE 22ND ACM INTERNATIONAL CONFERENCE ON INFORMATION & KNOWLEDGE MANAGEMENT (CIKM'13)",2,1.32
"Chollet F, 2015, KERAS",2,1.32
"Christen P, 2008, P 14 ACM SIGKDD INT",2,1.32
"Citrome L, 2016, INT J CLIN PRACT, 70",2,1.32
"Clauset A, 2004, PHYS REV E, 70",2,1.32
"Cohan A, 2020, 58TH ANNUAL MEETING OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS (ACL 2020)",2,1.32
"Cornell LL, 1982, J AM SOC INFORM SCI, 33",2,1.32
"Cortez P, 2013, INFORM SCIENCES, 225",2,1.32
"Cronin B, 2001, J AM SOC INF SCI TEC, 52",2,1.32
"Culotta A, 2007, P INT WORKSH INF INT",2,1.32
"Cuxac P, 2013, SCIENTOMETRICS, 97",2,1.32
"Da Silva JAT, 2017, EUROPEAN SCI EDITING, 43",2,1.32
"Daud A, 2010, FRONT COMPUT SCI CHI, 4",2,1.32
"Delgado AD, 2017, J ASSOC INF SCI TECH, 68",2,1.32
"Deng CH, 2020, IEEE ACCESS, 8",2,1.32
"Devlin J, 2019, ARXIV PREPRINT ARXIV",2,1.32
"Diehl CP, 2006, SIAM PROC S",2,1.32
"Ebraheem M, 2018, PROC VLDB ENDOW, 11",2,1.32
"Enserink M, 2009, SCIENCE, 323",2,1.32
"Erman N, 2015, SCIENTOMETRICS, 104",2,1.32
"Fan X, 2008, P 17 ACM C INF KNOWL",2,1.32
"Farber M, 2020, INT J DIGIT LIBRARIE, 21",2,1.32
"Farber M, 2021, P AAAI 21 WORKSHOP S",2,1.32
"Fenner M, 2011, LIBREAS LIB IDEAS, 7",2,1.32
"Ferreira A, 2012, ACM SIGMOD, 41",2,1.32
"Ferreira AA, 2015, PROCEEDINGS OF THE 15TH ACM/IEEE-CS JOINT CONFERENCE ON DIGITAL LIBRARIES (JCDL'15)",2,1.32
"Ferreira Anderson A, 2010, P 10 ANN JOINT C DIG",2,1.32
"Fortunato S, 2018, SCIENCE, 359",2,1.32
"Frey BS, 2003, PUBLIC CHOICE, 116",2,1.32
"Frey BS, 2010, J APPL ECON, 13",2,1.32
"Garfield E, 1979, CITATION INDEXING IT",2,1.32
"Gasparyan AY, 2014, J KOREAN MED SCI, 29",2,1.32
"Gasparyan AY, 2016, BIOCHEM MEDICA, 26",2,1.32
"Gauffriau M, 2005, SCIENTOMETRICS, 64",2,1.32
"Gesese GA, 2021, SEMANT WEB, 12",2,1.32
"Glanzel W, 2004, HANDBOOK OF QUANTITATIVE SCIENCE AND TECHNOLOGY RESEARCH: THE USE OF PUBLICATION AND PATENT STATISTICS IN STUDIES OF S&T SYSTEMS",2,1.32
"Goyal S, 2006, J POLIT ECON, 114",2,1.32
"Grossman JW, 1995, C NUMER, 108",2,1.32
"Grossman Jerrold W, 2002, SIAM NEWS, 35",2,1.32
"Hair JF, 1998, MULTIVARIATE DATA AN",2,1.32
"Halkidi M, 2000, LECT NOTES COMPUT<D>, 1910",2,1.32
"Han H, 2003, P SEM WEB TECHN SEAR",2,1.32
"Han H, 2005, P ACM IEEE JOINT C D",2,1.32
"Han J, 2011, DATA MINING CONCEPTS",2,1.32
"Harman G, 2000, J HIGH EDUC POLICY M, 22",2,1.32
"Harris ZS, 1954, WORD, 10",2,1.32
"Harrison Andrew Marc, 2016, BMJ Innov, 2",2,1.32
"Harrison RL, 2009, AIP CONF PROC, 1204",2,1.32
"Hellsten I, 2007, SCIENTOMETRICS, 72",2,1.32
"Hicks D, 2015, NATURE, 520",2,1.32
"Holmes DI, 2001, COMPUT HUMANITIES, 35",2,1.32
"Huang J, 2006, EUR C PRINC DATA, 4213",2,1.32
"Huang PS, 2013, PROCEEDINGS OF THE 22ND ACM INTERNATIONAL CONFERENCE ON INFORMATION & KNOWLEDGE MANAGEMENT (CIKM'13)",2,1.32
"Hussain I, 2018, ARAB J SCI ENG, 43",2,1.32
"Hussain I, 2018, TURK J ELECTR ENG CO, 26",2,1.32
"Hussain Ijaz, 2017, KNOWL ENG REV, 32",2,1.32
"Ioannidis JPA, 2014, PLOS ONE, 9",2,1.32
"Jaradeh MY, 2019, PROCEEDINGS OF THE 10TH INTERNATIONAL CONFERENCE ON KNOWLEDGE CAPTURE (K-CAP '19)",2,1.32
"Jinha AE, 2010, LEARN PUBL, 23",2,1.32
"Kang HM, 2008, IEEE T VIS COMPUT GR, 14",2,1.32
"Ke G, 2017, ADV NEURAL INF PROCE, 30",2,1.32
"Kim K, 2016, P 2 INT WORKSH DAT S",2,1.32
"Kim K, 2020, P 1 WORKSHOP SCHOLAR",2,1.32
"Kim, 2017, IMPACT AUTHOR NAME D",2,1.32
"Kipf TN, 2017, J INT C LEARNING REP",2,1.32
"Klosik DF, 2014, PHYS REV E, 90",2,1.32
"Lao N, 2010, MACH LEARN, 81",2,1.32
"Lapidot I, 2002, SELF ORG MAPS BIC SP",2,1.32
"Lariviere V, 2016, PLOS ONE, 11",2,1.32
"Le Q, 2014, PR MACH LEARN RES, 32",2,1.32
"Leopold SS, 2016, CLIN ORTHOP RELAT R, 474",2,1.32
"Levin SG, 1991, AM ECON REV, 81",2,1.32
"Ley M, 2006, EGC, RNTI-E-6",2,1.32
"Lin J, 2007, BMC BIOINFORMATICS, 8",2,1.32
"Lin Quan, 2010, Tsinghua Science and Technology, 15",2,1.32
"Lu Y, 2007, P AAAI 2007 WORKSH I",2,1.32
"Lu ZY, 2011, DATABASE-OXFORD",2,1.32
"Ma YY, 2020, ENTROPY-SWITZ, 22",2,1.32
"Macroberts MH, 1989, J AM SOC INFORM SCI, 40",2,1.32
"Madigan D, 2005, ANN M CLASS SOC N AM",2,1.32
"Maidasani H, 2012, ENTITY RESOLUTION EV",2,1.32
"Mann GS, 2004, UNSUPERVISED PERSONA",2,1.32
"Manning CD, 2008, INTRO INFORM RETRIEV",2,1.32
"Manning Christopher D, 2008, INTRO INFORM RETRIEV",2,1.32
"Mansouri D, 2014, ARAB J SCI ENG, 39",2,1.32
"Maxwell RL, 2002, MAXWELLS GUIDE AUTHO",2,1.32
"Mazloumian A, 2012, PLOS ONE, 7",2,1.32
"Mccain KW, 1990, J AM SOC INFORM SCI, 41",2,1.32
