item,count,f
"MODULE",1,0.66
"MOLECULAR",1,0.66
"MOTIF-BASED",1,0.66
"MULTI-DIMENSIONAL",1,0.66
"MULTI-LEVEL",1,0.66
"MULTI-STEP",1,0.66
"MULTILAYER",1,0.66
"NAME-MATCHING",1,0.66
"NAMECLARIFIER",1,0.66
"NAMESAKES",1,0.66
"NDFMF",1,0.66
"NETCLUS",1,0.66
"NETWORKING",1,0.66
"NOISY",1,0.66
"NOVEL",1,0.66
"NOW",1,0.66
"OFF-THE-SHELF",1,0.66
"ON-DEMAND",1,0.66
"ONLINE",1,0.66
"ORCID",1,0.66
"ORCID-LINKED",1,0.66
"ORDER",1,0.66
"PAIRWISE",1,0.66
"PAKISTAN",1,0.66
"PARADIGM",1,0.66
"PARTITIONING",1,0.66
"PATENT",1,0.66
"PERFORMANCE",1,0.66
"PERSONS",1,0.66
"PHD",1,0.66
"PLATFORM",1,0.66
"PREDICTIVE",1,0.66
"PROBLEM",1,0.66
"PROCESSING",1,0.66
"PROFILE",1,0.66
"PROGRESSIVE",1,0.66
"PROPOSAL",1,0.66
"PRUNING-BASED",1,0.66
"PUBMED-SCALE",1,0.66
"PURPOSES",1,0.66
"RANDOM",1,0.66
"RANK",1,0.66
"RECIPIENTS",1,0.66
"RECORD",1,0.66
"REFERENCES",1,0.66
"RELATIONSHIP",1,0.66
"RELATIONSHIPS",1,0.66
"RELATIVE",1,0.66
"RELEVANCE",1,0.66
"REPLACEMENT",1,0.66
"REPOSITORIES",1,0.66
"REPRESENTATION",1,0.66
"RESEARCHERS",1,0.66
"RESEARCHGATE",1,0.66
"RESOLVING",1,0.66
"RESOURCE",1,0.66
"RETRIEVAL",1,0.66
"REUSE",1,0.66
"REVIEW",1,0.66
"RICH",1,0.66
"ROBOTIC",1,0.66
"ROLE",1,0.66
"S2AND",1,0.66
"SCALE-FREE",1,0.66
"SCARCE",1,0.66
"SCENARIOS",1,0.66
"SCHOLAT",1,0.66
"SCORES",1,0.66
"SEARCH",1,0.66
"SELF-ATTENTION",1,0.66
"SELF-CITATIONS",1,0.66
"SELF-TRAINING",1,0.66
"SEMANTICS",1,0.66
"SEMI-SUPERVISED",1,0.66
"SENSE",1,0.66
"SENSITIVE",1,0.66
"SET",1,0.66
"SHOULDERS",1,0.66
"SIMILARITIES",1,0.66
"SIMPLE",1,0.66
"SOURCE",1,0.66
"SPACE",1,0.66
"SPAIN",1,0.66
"SPECIAL",1,0.66
"SPLITTING",1,0.66
"STABILITY",1,0.66
"STANDARD",1,0.66
"STANDING",1,0.66
"STATISTICIANS",1,0.66
"STEM",1,0.66
"STRING",1,0.66
"STRONG",1,0.66
"STRUCTURE",1,0.66
"STRUCTURES",1,0.66
"STUDY",1,0.66
"STUDYING",1,0.66
"SUBJECT",1,0.66
"SUCCESS",1,0.66
"SYNTHETIC",1,0.66
"SYSTEMATIC",1,0.66
"SYSTEMS",1,0.66
"TECHNIQUE",1,0.66
"TECHNOLOGIES",1,0.66
"THINGS",1,0.66
"THREE",1,0.66
"THROUGH",1,0.66
"TIMELINE",1,0.66
"TOOL",1,0.66
"TOWARDS",1,0.66
"TRAINING",1,0.66
"TRANSFER",1,0.66
"UNCERTAINTY",1,0.66
"USER",1,0.66
"VECTOR",1,0.66
"VERSUS",1,0.66
"VIETNAMESE",1,0.66
"WHOIS",1,0.66
"WITHOUT",1,0.66
"WORD-LEVEL",1,0.66
"WORKSHOP",1,0.66
"YEARS",1,0.66
